"Data Source","World Development Indicators",

"Last Updated Date","2025-03-24",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Ecuador","ECU","Services, value added (current US$)","NV.SRV.TOTL.CD","847908825.909376","721406345.807316","608530122.928883","727784621.833858","900449502.311607","980676744.160453","1031031864.26298","1075570198.1249","1050828346.77811","1361411115.92453","1192303113.19122","1141874958.10493","1339129443.0032","1733989581.0093","3018097668.78335","3756023135.0817","4486020803.9651","5432849334.83138","5981335059.4935","7248043812.98642","9539193273.57804","11562637503.3641","10327748991.7671","9014269835.25109","8179905174.57862","8190807396.74304","7237714865.42054","6543348263.81837","5797496000.58428","6166355684.37281","6875674448.06062","7591902951.47574","8070402201.10055","8387399699.84992","10453729864.9325","11680658329.1646","12477270635.3177","14133565782.8914","14574507253.6268","9728055027.51376","8232911455.72786","12186653000","14622772000","17371267000","19556658000","21925467000","23961339000","25875216000","30685595000","32875429000","36500777000","40678808000","45396057000","50234827000","54270122000","55999150000","57203669000","60648834000","63141357000","63951857000","58785831000","62816303000","68554645000","70979615000",
"Egypt, Arab Rep.","EGY","Services, value added (current US$)","NV.SRV.TOTL.CD","1732703047.36911","1840099623.39099","1642813482.27384","1678078444.66926","1861618274.55496","1900174748.7986","2056550830.99504","2218487394.95798","2257943925.23364","2423970944.30993","3382316001.00477","3713593471.0533","4074974146.84592","4155381505.81102","3918761687.09744","4920868040.33319","5612711022.84012","5848623048.58797","6323226197.69557","7366857142.85714","8843828511.11111","9227567567.56757","13209359605.9113","14833527357.3923","16413674478.6068","19075489477.5416","20080449017.7736","20317361743.912","17379330266.8938","19775404120.1983","21330193046.2091","18195745330.6746","19764691722.0835","22026710684.2737","24343712930.0119","28681804777.3518","32282134433.9623","37768731563.4218","40962042502.9516","43138218814.509","46450873330.3978","44917735849.0566","38817056179.7753","36052923076.9231","35523863636.3636","41152895174.7088","48008713043.4783","61167513134.8511","75984472727.2727","88078312159.7096","101242105263.158","107885094664.372","144503248913.512","150853179731.055","159890546645.274","175126010523.716","181125156253.539","132054362843.823","135606667545.006","161766950347.722","199689326349.732","222856297567.496","245185869780.309","203071136309.232",
"Euro area","EMU","Services, value added (current US$)","NV.SRV.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3624117610156.07","4045083801716.13","3808424326644.68","4028312799986.97","4638346973741.51","4727264909157.88","4334236427787.55","4462766322795.62","4465201509284.27","4090057465372.76","4187055947461.03","4614774552443.64","5720818616828.05","6564878054347.4","6833173747793.02","7234792579140.02","8335345008413.61","9284803116371.37","8745493606872.14","8469208510518.71","9120174626037.49","8460352845557.22","8868674166537.98","9091474430328.45","7821586748413.47","8011045190861.39","8467268621776.11","9152703884039.09","8981209442470.26","8827617271786.72","9836953509465.34","9536035161488.15","10459690343288.2",
"Eritrea","ERI","Services, value added (current US$)","NV.SRV.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Spain","ESP","Services, value added (current US$)","NV.SRV.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","370476381104.884","384422698016.551","351126136363.636","366761331996.882","375074442195.368","353646626956.864","373503486248.426","424653377822.746","543718259179.215","643248009863.708","691233972594.552","758144381234.117","905994251686.67","1041013957580.47","997993323717.577","949378847916.668","1010340976643.97","915699721373.438","936934151945.101","948289173846.271","822975639056.64","847344295007.395","898583427881.178","975246405650.195","958171666635.293","882150036432.687","985681581534.868","982750270196.502","1112401595041.2",
"Estonia","EST","Services, value added (current US$)","NV.SRV.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2568733280.8812","2742516582.13032","2965011271.41569","3337255534.54222","3596720613.2879","3443669031.60417","3773952197.65464","4420153527.36178","5898771454.38121","7237725465.83851","8336302698.66932","9853605570.19195","12811463180.9472","14497067525.9997","11947339538.7608","11699744467.822","13621452784.1732","13754267867.8863","15197246990.5071","16206339884.3188","14154318900.2582","14940134756.9487","16798585030.353","19241076894.5145","19864262437.9764","20349634293.1285","23408616440.5268","23978355558.5059","26649598597.1397",
"Ethiopia","ETH","Services, value added (current US$)","NV.SRV.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","2253652028.98551","2501077294.68599","2721299371.98068","2878053381.64251","3148164637.68116","3335149903.38164","3624393526.57005","3856522705.31401","4106455990.33816","4420290048.30918","3995028888.88889","2815106297.94826","2535136830.76995","2341486123.83933","2539190414.50777","2844274836.58579","2350825566.91411","2567520234.2569","2761406622.37548","3086594489.88493","3169001525.01261","3253622074.988","3686641466.11503","4059937316.54968","4854419876.09228","5894231082.03067","7708459017.51194","10258394969.7101","12576240282.1768","12498876332.3249","13238047828.7841","16709934859.461","18902118013.0454","22184834811.6927","25542308013.4648","27285175011.0775","29955664207.4833","30682184560.3039","35629215452.4484","39648267936.3256","40650358121.0845","46327529688.8717","60540439814.6371",
"European Union","EUU","Services, value added (current US$)","NV.SRV.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3980601297770.32","4430552568699.73","4134474969512.34","4378362872439.11","5061401870513.78","5179803202653.07","4761433619689.32","4914264244041.11","4918170722186.04","4532547941066.08","4640274022915.4","5120495200488.71","6333048600630.33","7275129569737.29","7615146204009.56","8092335072233.61","9365251360069.75","10478914403415.3","9789313661008.6","9558117456732.02","10314685100768.6","9608315760771.56","10091655514896.8","10334916801157.7","8907723548935.65","9125113578907.71","9685659363398.07","10490819583652.2","10326029077802.7","10199948651769.7","11413280771990.5","11086715142249.3","12172954976671.1",
"Fragile and conflict affected situations","FCS","Services, value added (current US$)","NV.SRV.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Finland","FIN","Services, value added (current US$)","NV.SRV.TOTL.CD","","","","","","","","","","","","","","","","13459586229.1902","15092229573.7806","15914800059.0232","17151087364.6209","20940021370.7831","25089257252.1517","25086800771.5624","25551992105.5878","24927412467.9761","25947764147.2101","28083269378.3576","37570959418.2501","47309617205.4646","55121535181.2367","60055424691.7001","73934069351.5783","71132186443.1701","63764268648.7921","49943790985.7396","56813887307.9112","72773692810.4575","72645612218.483","68872981330.8899","71712283044.0587","72588968088.4171","66678360751.3727","70335578058.2678","77059530758.8237","94712059635.2939","110217208664.865","114423958711.284","119251753863.529","140201273889.804","160625617008.594","151084226719.922","147082961300","163252687928.016","156503962487.109","163687892097.255","166499674797.254","142119725185.937","144386655845.137","151918394930.589","164074733865.098","160233745011.764","162124457900.39","177001818364.338","166466981764.592","181378487180.395",
"Fiji","FJI","Services, value added (current US$)","NV.SRV.TOTL.CD","","","","39667548.1677371","46089913.1091802","53897494.0183856","59260191.24308","65149819.7190103","66414748.6545288","77767612.0768527","92743322.251519","115865778.089559","146028037.383178","199314173.331453","266259849.752484","326567285.124525","329280116.740836","369506125.741193","443803578.535401","530665527.560506","615185368.567115","656894645.266297","639230671.06083","627702503.392264","660629948.170926","634903090.795923","690856641.473925","595713497.843001","589130772.210328","563501250.225","654256847.825793","673943755.514863","731354213.032546","764481263.478783","838274259.369931","938758459.056283","1026793985.60536","1030702893.65681","832839662.636267","980288125.912293","894013271.478067","891930652.819134","984275001.143171","1233003194.48371","1432465666.47432","1708791422.58697","1747519581.79298","1962356206.91797","2024676099.64234","1678851255.30501","1805219000.79697","2197964803.9739","2303601388.46289","2382924141.8709","2697814781.30029","2595837427.30709","2688709191.08705","2916910799.1508","3009774918.74667","2947279531.86601","2355697687.01675","2293188543.50783","2691933160.05541","2999756211.00562",
"France","FRA","Services, value added (current US$)","NV.SRV.TOTL.CD","29496664920.4856","32530553571.7642","36442559654.6727","41653930815.1763","46206411304.4297","50202795263.0567","54811633960.5742","60042571987.3399","67455609543.7869","73741321443.044","77789959844.1006","87253788327.2168","106792799739.922","140069833529.758","156244998636.116","200020016827.291","207754971319.312","233353242845.681","287268750000","347707986432.316","402922539583.98","359143633071.817","340414911667.831","329600826232.894","316299557156.797","329607387939.845","464869874041.102","567834552002.619","621731527364.828","631037425457.536","782527767738.827","793145564469.248","885611895910.781","854881514940.931","903228379017.013","1036681429885.66","1044631362995.26","950311193526.635","982838336668.89","981890356018.188","903918912804.394","918447301906.773","1008001259306.04","1251334419755.45","1441846482486.95","1506259032788.17","1597125847005.53","1837167474101.03","2041981449880.08","1912080302847.69","1871166482851.67","2017226981154.67","1888715792582.23","1982790983016.79","2015118347075.6","1717285967049.26","1744181770279.85","1822179691531.18","1950905909187.92","1908954913453.33","1879418934756.89","2096484669102.68","1994822363807.21","2125938798780.63",
"Faroe Islands","FRO","Services, value added (current US$)","NV.SRV.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","568317910.610138","588053163.308602","542400333.335643","589019318.819577","662481250.112417","829018076.641023","975437222.51349","1013238484.48618","1115444363.31741","1309054262.89945","1471029285.04583","1402926056.55018","1357200961.93596","1477728736.42691","1490105440.2297","1620440602.30272","1690379649.44827","1465047004.96009","1525598665.89777","1603781857.43734","1740437546.58832","1725450400.9103","1749623059.81273","1992488444.21915","1864007443.59364","2033498518.336",
"Micronesia, Fed. Sts.","FSM","Services, value added (current US$)","NV.SRV.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","144986600","144324300","136511200","136124100","140065200","146407400","154661700","159209800","157585800","156829500","162530200","168667100","167674500","169231500","172193100","180307800","183311100","187166700","189785400","204323300","195760000","198213900","217947200","261716900","260582300","249740900","259938600","287346300","307393700",
"Gabon","GAB","Services, value added (current US$)","NV.SRV.TOTL.CD","47952155.0473392","55693994.6147458","61260241.5689552","27471321.6996689","84255728.5398995","90181652.5354466","98095625.7060525","103251598.170735","106234938.330908","113862958.311517","109622525.738556","155071758.495208","153554554.55683","292971193.67161","439127337.572032","675647569.511681","982211821.667127","1019213281.56039","852182611.167288","933144348.95962","1404300524.96087","1370102709.45705","1202655111.98291","1243354104.64133","1217969747.14193","892461727.364782","1472224394.99617","1317942808.23642","2069644745.13108","2075808065.41964","2957047828.01366","2580656399.30853","2708327183.88584","2025885617.03588","1604872196.54208","1963944888.80949","2137610801.69241","2084399247.86734","2234419923.5607","2046616602.16817","1906765403.73469","1905913977.25771","2073639284.95485","2527683232.03421","2819417356.19023","2833159423.96916","3193428729.6876","3904576568.08875","4513062365.39113","4460047488.26777","4430730443.67681","4667769577.75151","4714269162.59338","5209358086.08755","5948873710.89762","5613610885.28394","5853966215.79429","6367380318.4067","6935540493.62576","6829135719.11303","6875815830.51172","7501070883.63804","6974311643.59562","7408018053.81821",
"United Kingdom","GBR","Services, value added (current US$)","NV.SRV.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","749247167968.75","785462906525.573","821941726921.727","748971649670.066","804777662993.572","875193309136.815","926940717628.705","1027660445317.62","1094776416031.8","1119373887720.43","1103749432591.92","1113473441773.43","1210794364508.39","1403991836734.69","1669805931893.08","1761461818181.82","1878907083716.65","2154049619847.94","2045329044117.65","1732872721607.73","1762367739058.15","1871851564741.64","1906970606050.97","1949205631292.5","2151226371364.48","2062758117593.62","1907407863452.85","1896523902974.19","2031435835017.81","2023728248142.18","1944608747639","2268434219046.31","2235667649426.05","2452098939512.68",
"Georgia","GEO","Services, value added (current US$)","NV.SRV.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","2575079599.66139","3130770072.36104","3101098200.93844","2584500622.60878","2019867549.66887","845906505.070492","","","","1279975909.34772","1572639691.71484","1735192474.98052","1377859509.20639","1627978750.31622","1703507496.56177","1777813200.95187","2052618087.75895","2649467863.10518","3275269973.93355","4277274123.76652","5782667621.27565","7768219845.5586","6530730260.0978","7760125722.2239","9473435675.76542","10384701724.3823","10819015721.2854","10986010385.8768","9193956089.47439","9376801783.05464","9608194562.99197","10446065141.0535","10600592437.5709","9268470945.75039","11066513179.5461","14753199677.6627","19099466322.7963",
"Ghana","GHA","Services, value added (current US$)","NV.SRV.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","1546444879.32159","1401890756.30252","1981538806.63975","1668442176.87075","1747062895.56962","1753852140.07782","2231478415.50159","2470750482.8224","2401872496.28019","1643107089.45446","1488782856.18617","1793618760.11141","1819660403.43143","1921863708.27555","2112421376.84608","2192984252.3524","1435809725.84916","1549758831.78255","1801400020.44378","2218585451.17241","2547039171.97983","3106752142.32293","9496568270.15857","11710695900.4695","13242388824.2142","12486768372.4956","15513204212.9172","18033847727.0859","19638292982.4475","25499606581.3713","20496458023.7004","20016975983.1499","24665349247.8037","26266224023.5852","29395173559.1261","30848545176.1396","31651202153.5077","36042067106.4643","31766920119.9168","32425429258.1545",
"Gibraltar","GIB","Services, value added (current US$)","NV.SRV.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Services, value added (current US$)","NV.SRV.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","822973912.926129","933066130.099614","1013284072.41722","1001096284.91206","1187626339.9709","1448958397.65109","1758362146.45594","1667767788.91807","1736482429.77612","1833318434.07102","1913380708.67302","1767870699.44049","1567920050.56468","1569023215.21699","1240316597.71264","1132896358.39873","1162848815.34787","1397843470.04462","1426755255.13538","1112822911.88263","1895060625.20029","2862300717.75341","3044284250.90317","2974263296.44782","2974692967.67914","2977081781.59773","3225013539.20195","3645958344.89678","3805765759.46113","4001909224.91961","3604224678.33001","3917334822.39146","4158727509.30185","4732267375.95198","5178546285.76378","6173550363.67181","7470346809.89011","8195535370.73369",
"Gambia, The","GMB","Services, value added (current US$)","NV.SRV.TOTL.CD","","","","","","","26292048.377369","27733673.9108403","24456039.1296626","26856042.9696687","32184051.4944824","34240274.7398761","35176554.8262083","44760206.8837909","56986651.0961602","68001663.6763265","64789436.7231844","82097051.9651167","105525843.283815","127707454.289733","144568482.082624","124454192.355427","118824508.300903","121220772.576106","98156893.6663413","135379316.331242","111148479.899771","129290130.611783","168288433.809257","181075370.309786","204988138.076546","458926542.008196","482152171.01717","510358279.556821","493759013.860799","501211146.169977","520398710.934266","513082217.183307","543897755.353234","492040748.771489","474798447.718009","411123417.001346","347334912.320999","284443666.407903","491130184.355468","521462785.883245","586130520.412354","734003826.492306","827558550.581619","741028850.344731","759309393.411113","773924617.602894","770487291.6639","758322553.735322","693892604.603527","715132911.879601","724445314.785433","804003253.97018","917261492.363076","993390708.459179","977733362.380941","1075422942.27437","1226483771.70654","1285260347.8971",
"Guinea-Bissau","GNB","Services, value added (current US$)","NV.SRV.TOTL.CD","","","","","","","","","","","64059796.7133936","67521178.8389896","72400535.2281127","76027088.1355932","85063731.9078947","76115491.5339904","106296023.423089","93267429.468205","90560014.4092219","87970754.5761842","112406487.223577","140017543.939394","167085601.102998","196041043.011836","159512363.615392","141625843.273596","118305547.183156","122669049.576937","108642994.632861","177132875.46118","122308779.561013","228852106.107525","227527176.786444","204264478.789371","189124989.034015","203395532.858508","204029528.644839","286021761.99165","251914580.645172","257586707.532949","168798861.153879","183390827.939159","195164833.003826","218128203.072934","250443988.648253","249737250.729961","250571737.747359","303766473.468549","395685175.060331","356688017.301913","383538188.646173","489084367.325031","438466530.798409","465254363.303585","496803874.28375","519839172.73572","565592008.438867","662715106.64433","698542576.717628","758965081.955201","800601467.021423","834042228.592674","806461204.841446","943378729.321731",
"Equatorial Guinea","GNQ","Services, value added (current US$)","NV.SRV.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1582716903.60938","2283510979.68814","3044381118.31191","3558146434.99822","4034978077.41352","4726704497.59571","5134620422.63395","5962660947.48029","6316173574.57762","5158458485.03492","5078678575.12623","4990168460.11004","5301447140.02299","5147764955.39264","5074633512.15428","5735661524.29977","5608585768.35184","6215003799.4806",
"Greece","GRC","Services, value added (current US$)","NV.SRV.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87031028092.3665","92811155152.8879","90967622613.2535","91605543641.1853","88172161934.8909","81391138288.6229","84701095037.7659","97121997321.3908","125258805088.326","152608204224.546","161472444602.173","173912060137.133","207819518736.5","240986861902.743","229598935246.943","208130402871.034","198853417602.014","166890717019.536","166007083692.167","165039434561.165","136198908391.764","133965791758.712","140196401672.451","148278214303.736","144537650003.004","133307439444.788","150483437019.408","148374949059.129","167147440422.66",
"Grenada","GRD","Services, value added (current US$)","NV.SRV.TOTL.CD","","","","","","","","","","","","","","","","","","42947636.2962963","53907635.5555556","60180553.7037037","69357630.7407407","69916555.9259259","75504811.8518519","80199600.7407407","90733545.1851852","105121061.851852","118191428.518519","128620998.518519","140788138.518519","164425489.62963","175431494.074074","185201518.518519","197063111.111111","202190518.518519","212599518.518519","223253148.148148","239598037.037037","252723000","288838111.111111","309311555.555556","336498148.148148","347335481.481481","353918518.518519","381929518.518519","397799074.074074","428186370.37037","446038111.111111","493045148.148148","550787518.518518","536831222.222222","527111111.111111","538403703.703704","563651851.851852","587640740.740741","622333333.333333","665629629.62963","710581481.481481","754459259.259259","770196296.296296","811396296.296296","697129629.62963","732300000","787581481.481481","849022222.222222",
"Greenland","GRL","Services, value added (current US$)","NV.SRV.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1016550153.59748","1190374252.82383","1178840436.15795","1286326814.28498","1471792811.54494","1588837164.0509","1702411195.80098","1642581224.46802","1730396415.37859","1608811154.33193","1715787869.33489","1806282335.37943","1572836842.12638","1635971679.14639","1726561372.41661","1813933667.25688","1814393307.2712","1863133109.7168","2030359562.48917","","",
"Guatemala","GTM","Services, value added (current US$)","NV.SRV.TOTL.CD","","","","","","721895400","746167600","785282500","860252900","920160000","1028523200","1061607900","1112605000","1359328800","1687539800","1949015300","2296253400","2894375500","3214983200","3664852800","4188974600","4585033800","4675744100","4900928900","5172274100","5296247304.34783","3926885707.76256","3837959880","4231373778.62595","4563671803.97727","4156587626.88491","5143703071.06155","5711704859.94937","6298996781.57379","7248174216.13329","8234532320.24232","8818421296.2963","10015607995.1185","10971202176.9048","10411043749.0691","11069479628.0741","10085014671.2013","11109420394.5434","11833544648.5915","12959527897.579","15063474083.6454","16872400054.6653","19138238143.5689","22347368726.6767","21881152304.9223","24190197711.0047","27646029448.9005","29522211280.7577","32242645810.3756","35231144353.7721","38212709908.7306","40878371491.7637","44765068272.8858","46240164752.3362","48250143100.3269","48208083078.0986","53574166152.5126","59032326563.2832","64015787883.0439",
"Guam","GUM","Services, value added (current US$)","NV.SRV.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Services, value added (current US$)","NV.SRV.TOTL.CD","65508169.5629094","71341488.3129459","70291490.9379393","64224839.4379014","70758156.4379422","78294117.6470588","85117647.0588235","92058823.5294118","83500000","87300000","95300000","103050000","109619047.619048","132523809.52381","144500000","158000000","174960000","177840000","195240000","206040000","218400000","227857142.857143","198666666.666667","212000000","188157894.736842","184651162.790698","197441837.209302","122346918.367347","159800000","102205882.352941","129544303.797468","89051878.3542039","97601918.4652278","106920122.887865","120303687.635575","136007042.253521","159971509.97151","194205096.87432","208012277.519782","208918077.73121","236262676.094941","244270748.03794","250719481.813652","263025781.225383","274652244.620098","312818511.569731","958262729.027271","1108384948.09504","1195629401.20417","1297278744.79039","1426875593.15752","1579903684.73293","1747195696.68833","1790445197.98851","1848503462.35594","1887622276.02906","1985922518.15981","2104532687.65133","2200121957.47393","2313357314.14868","2129414868.10552","2480282973.6211","2836206235.01199","",
"High income","HIC","Services, value added (current US$)","NV.SRV.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17130150314828.5","17339981154999.8","18267892957029.8","18709006132582.9","18848833372044.2","19845532817128.1","22200090398603.1","24624485243692.8","26053734830531.6","27464728763045.3","30160273020258.2","32393913097385.6","31228255750316","32493407120269.6","35039711752598.8","35307876512607.9","35811666431319.7","36458978457421.3","34599870335048.3","35523285675089.5","37048416327309.3","39153027845637.4","39854910880392","39272535791710.5","43342500922050.4","","",
"Hong Kong SAR, China","HKG","Services, value added (current US$)","NV.SRV.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","143786675346.582","143469658599.134","142410285940.984","141551096413.78","149403954802.26","161702861379.344","174100292835.853","191051830712.292","192572513112.841","189211984390.621","207862824933.484","227410842754.368","241412755399.819","251198169159.36","263699653459.99","277942658109.459","287257045315.469","302488964738.49","320845442367.8","326792129115.201","308474062806.167","330862123307.497","326643569101.224","348297220937.565",
"Honduras","HND","Services, value added (current US$)","NV.SRV.TOTL.CD","132600000","138750000","147650000","160450000","177300000","189000000","209350000","222950000","239450000","256750000","296500050","303500050","337998529.006619","373499863.250068","423000000","484000050","580999950","677500000","1132797274","1383582783","1651275917","1827177394","1984709734.5","2182172391.5","2389794461","2629186048","2831219894.5","3032290439.5","2853954949.78541","2546993210.68966","2178198516.78016","2158791900.99122","2253055548.48215","2343584429.33657","2131453798.40167","2465725422.31491","2387725768.58108","2716889231.93916","3045740982.27474","3251830543.55401","3646477153.08486","4056568449.92432","4309505995.53764","4581307399.53662","4969075590.10364","5502656015.91135","6217751082.70838","7211848574.49815","8279046949.28913","8907769739.24457","9604257188.37159","10308502203.9799","10861131407.9145","11279954449.7363","11884334220.0025","12343054908.4252","12678820748.0283","13152841791.6843","13800207239.9435","14449600606.5478","13769515847.8719","16331999606.1067","17951415579.448","19735312843.0792",
"Heavily indebted poor countries (HIPC)","HPC","Services, value added (current US$)","NV.SRV.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","38097624908.885","40654558486.8413","39738054523.506","46695528013.1269","53404474891.6688","55119586236.7317","56859884145.5213","67506951941.6508","74354954197.8673","54591126454.2167","56687650683.2993","50258252313.8365","58175851838.2683","59312046129.513","61084237418.353","66485830397.5397","67763586580.3285","76121010668.041","72263921337.0927","77538170249.7607","87342643184.3482","99377228227.0994","111605715867.186","134015283258.528","155648707229.368","186942537178.591","199637317933.705","218177903422.733","242387332575.816","254806426103.199","283100555783.318","299045186363.864","300988010387.371","305992976693.313","325734626551.773","347103263385.598","356950865549.387","358144368787.998","379936955335.552","392130383605.146","435155935477.317",
"Croatia","HRV","Services, value added (current US$)","NV.SRV.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11479595125.04","12699782279.7169","12621256892.7208","13579064460.1088","12792084620.2873","11857690723.3634","12522518874.7683","14753740603.1035","19834675125.0259","23272772765.5509","25493512019.2487","28080804010.8886","34257012366.0165","39575869169.3803","36613765414.2763","35295027959.0305","37870111958.5295","34429395976.7759","35541881918.5742","35487489920.0111","30247812676.4798","31194001266.2936","33529186695.3008","36700118926.7071","36369030602.6492","34512613549.0113","40749443244.004","42588701946.3644","49853819312.661",
"Haiti","HTI","Services, value added (current US$)","NV.SRV.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1114023000","1093186200","1347970800","1396040326.91495","924287778.813495","806955783.025928","931907241.690901","1205247699.83146","1194381018.25509","1407209659.61959","1540082668.68831","1690850791.06964","3895455265.6781","3633840577.97983","3613574348.53986","2794453921.18572","3374290812.77645","3817120980.63163","4021804770.24556","4808277560.12227","5337533358.07903","5990040806.69296","6226192398.10023","6664903380.1707","6993083031.99155","7612045054.89567","7847987746.36588","7787255823.05138","7484449170.17498","8078319714.64513","8774631899.62811","8163358112.80613","7822894503.05997","10802517148.5095","9755622607.20545","9488459440.9532",
"Hungary","HUN","Services, value added (current US$)","NV.SRV.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24003501523.6639","24560334419.2832","24713141873.2989","25397377912.5818","25992275638.0252","25148292290.8563","29223721802.871","37687290126.2025","47469295388.8582","56643654270.52","62584249621.084","64927449023.2426","78263855079.1882","89390883795.7322","74545489140.3996","74888477275.5506","79484374922.2849","71196794076.8162","75282625896.8685","77384656171.8531","67696322483.0623","71311644979.1019","79980145754.889","89729896932.6515","92538398816.4866","89071483457.6131","103788033614.739","101314681010.478","122243713329.526",
"IBRD only","IBD","Services, value added (current US$)","NV.SRV.TOTL.CD","","","","","","212958745519.94","210993424103.723","218299146481.189","233481743929.069","260122688039.542","278466148946.046","301146214302.547","337715562926.96","417460872606.024","512186407092.701","548847887719.259","582741006992.693","676300272948.667","765969469018.499","781245713952.382","946437996169.165","1061092654291.31","1013695130183.6","990231907279.089","1022706226557","1076307982566.96","1121913700225.67","1128359391961.91","1239291707943.26","1351747071436.76","1619979393122.59","1621556809711.1","1829395523856.15","1959725261691.28","2100317291719.73","2403981559305.63","2617812144410.77","2808901246899.35","2780332703140.85","2682466114138.68","2907163138809.33","3002659468042.47","3024681516678.66","3382484795042.98","3946492833813.04","4704691543184.49","5572930133609.58","6971135565292.36","8306410301572.68","8311616211187.66","9952096421264.64","11735773324179.8","12677094997627.1","13614360682399","14283667890384.9","14132001967274.9","14438437785842.5","15956726835406.8","16994743277504","17620295015029","16941219887601.2","19585884613280.9","20621049574935.5","21713160345095.5",
"IDA & IBRD total","IBT","Services, value added (current US$)","NV.SRV.TOTL.CD","","","","","","249067602274.161","248878439477.026","258691550019.019","276470431258.091","307103003156.782","329580112910.678","356710119687.314","394546782012.929","482191612560.835","593707312669.323","645534118083.179","681794518801.291","787903254991.002","896050279698.867","921985629870.968","1117952990173.59","1250087230358.11","1197597532604.23","1139134068174.67","1158841952167.64","1209881282889.35","1250402462988.06","1262908967139.33","1376667609539.91","1489602214270.67","1777268361273.32","1789792730834.11","1979461073298.04","2122877813111.69","2271163288369.91","2604315586697.66","2841340427874.95","3044426573188.66","3040303383207.82","2878574150326.24","3144508427734.03","3242573448048.15","3278055342345.98","3667162518872.01","4281632326964.01","5092949243043.79","6043557713694.58","7526020084903.45","8962720012153.64","8972953763348.1","10709220552155.1","12579963362774.6","13585424272578.6","14618638623569.4","15369431303524.2","15227695945665.2","15526079485987.8","17079722336384.3","18166628187513.3","18825668645831.1","18105470373917.2","20812025505476.8","21925440902209.3","22991939374917",
"IDA total","IDA","Services, value added (current US$)","NV.SRV.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","183747697657.813","178654783735.498","146613658355.222","134831388573.817","132898412751.647","128558417825.035","134247839417.255","137615739308.285","138874367277.354","158033738313.747","169254859258.295","150145716068.61","163310352406.21","170763162305.929","200445181542.733","224034910975.698","235754823979.664","262139960065.184","194242187101.756","237275599615.699","239437997444.051","253798552550.849","285246858262.682","336004919151.536","388531288667.09","471672710691.42","555104819332.157","656416020138.057","661459586382.175","757182094629.498","844134995769.443","908260751274.945","1004287726266.33","1085817438373.69","1093516578473.86","1086558467868","1124633535202.5","1174496493008.88","1208423415587.09","1166993688398.19","1233562556768.16","1311749759227.54","1288598039403.69",
