"Data Source","World Development Indicators",

"Last Updated Date","2025-03-24",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Early-demographic dividend","EAR","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","23149488220.0836","23111770563.5561","22284081726.4165","24067087139.4413","26417292443.7232","27682809629.5238","28496352284.4758","30174592640.4251","31727329172.5998","34827713092.5327","38402580027.47","42278784621.4475","46646173400.593","64554361790.2622","104332556203.096","131432497074.314","141450657435.69","171335968866.754","191798644100.519","219250850866.701","288154378474.997","329206493493.81","312838421520.748","306142605076.586","290325576592.823","266938132581.752","252550784495.983","262748358779.426","305178024110.313","330278254462.808","380982191686.874","427559278135.724","471464097872.956","481069954983.522","502443728059.682","566331138099.605","627667700978.397","691129770357.545","676809483679.002","680258169984.499","783256724625.467","759086968234.667","778042169711.5","868271549451.554","1093617381321.7","1311220089431.4","1554396236987.34","1879962613134.28","2239831327740.46","1933909291118.38","2358959751231.64","2803442832090.7","2987491505002.6","3010589890282.86","3081689868202.27","2728615134150.42","2649165883398.97","2970875240598.87","3225403218152.51","3120132443648.14","2623909671778.04","3457620997610.16","4212384058193","4113802203548.2",
"East Asia & Pacific","EAS","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","20316321790.9828","19819285976.655","19204784676.197","22320128952.9981","23569072741.009","26908759966.8767","29767247259.5582","31137687615.2308","35566603691.3656","39287061381.9413","45569125632.309","49596119074.3776","58362741450.969","89564869583.9427","141877679755.677","142550609561.807","159440203999.105","181352456273.435","217292112137.323","291032044454.637","364680187802.501","400805915801.098","384256190937.581","379597414314.685","404660486024.52","404034787564.53","414766965018.474","498254063907.989","639962775307.567","730798769173.442","809450312160.212","887098958234.004","965634351853.04","1066363080313.74","1236851840854.44","1526448414622.79","1627351066167.63","1639548897827.64","1373662060943.07","1484156094250.33","1810732778667.88","1696441493834.14","1785337454097.27","2084607224001.8","2610908326466.09","2991716593001.66","3427352653079.37","3911515876914.69","4643125583562.48","3826089261740.47","4976281791614.85","6092884698993.37","6432337078751.16","6627199622305.44","6774585762955.68","6011197945016.53","5815442040756.53","6513252729278.56","7324961477383.42","7122037900627.61","6539789306140.45","8223163705602.84","8887249519258.78","8570158253349.51",
"Europe & Central Asia (excluding high income)","ECA","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100642624303.083","84260217196.4876","88144920185.4855","94050365440.8645","86891606468.6262","100173467602.929","109747983077.888","122877753757.677","116021310013.056","99859255420.6075","117439748339.401","108694946228.955","124811206504.389","161642106604.467","222400578131.445","262008727486.127","319272603151.247","408460749480.579","510052431333.794","372039290649.403","449963667266.516","575891550561.377","595236302775.343","622997161473.082","580149186366.27","479833481518.274","460893945293.009","525461052462.549","551076520499.536","553963832998.139","511212279398.5","635898668586.649","784683011046.269","827244737487.754",
"Europe & Central Asia","ECS","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","207973695308.442","231861413888.7","277104137510.155","381419160130.667","517618303998.132","541501289304.099","605359797459.527","683563271503.339","796857700387.731","1033230553307.32","1242651371569.23","1123224951628.47","1076611340957.5","1031121720986.04","1039347250100.4","1078888939960.02","1306585975790.74","1600954238550.03","1810771471689.71","1941714678720.51","2300075272542.12","2281553426106.3","2600576606239.68","2250287748913.67","2430599605986.07","2927543144335.24","3004259896503.63","3012076965723.83","3147508813808.89","3180903449157.65","3340456851691.22","3337531292276.34","3516738053141.07","4227325020056.06","5098069719922.75","5663111034073.85","6491687783429.45","7679775674124.73","8668564088255.58","6754308784950.13","7561589261657.49","8879966267234.34","8507571360573.47","8830901333819.43","8969507925719.5","7831477202192.86","7864376224855.97","8672472455304.43","9555351215657.94","9524620268002.33","8678760502901.05","10574323242207.7","11975540567985.1","11993848187272.8",
"Ecuador","ECU","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","214480836.416811","178045080.531353","163881255.121203","181649471.096655","227656462.445511","245638660.91858","270002331.116605","307238167.082032","359393149.318524","376645413.1529","372412385.53267","459682187.767941","495423307.764419","648350559.918201","1237513769.0954","1494854035.0828","1634569959.01037","2000105050.3191","2213274158.32184","2575839827.27727","3196674206.94513","3336485176.3995","3538834101.53464","2627142401.21018","2652199403.51428","2750017258.26671","2677095328.66243","3118843926.24067","3087611966.13178","3449082110.33085","3326815544.64589","3656282141.07054","3740586293.14657","4381543771.88594","5336068034.01701","6016443221.61081","5535280640.32016","6613086543.27164","7136267133.56678","4483779889.94497","4885305652.82641","6596149000","7867963000","7901011000","9493787000","11814190000","13771502000","15636624000","20979384000","16849260000","22688729000","26794099000","28225697000","29992847000","30888617000","24373891000","19529599000","23120886000","26295241000","25859813000","19849665000","28090507000","35949394000","34206376000",
"Egypt, Arab Rep.","EGY","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","918039715.35284","887313956.972248","787660459.672606","987619084.623053","1171388914.29558","996286588.029707","1081156917.76387","1071428571.42857","1035981308.41121","1078692493.94673","1374780205.9784","1530986993.114","1615822130.2999","1834007074.27994","2888427176.39726","4134809294.16922","3717576961.2711","4516926854.93773","5026531231.04912","7743714285.71429","9289542759.72222","9628783783.78378","10472660098.5222","10593713620.4889","10857880025.8009","10888912155.7952","9167446211.41253","9190887666.92852","12322544009.0857","12856257744.7336","13997308209.9596","13226985709.5381","12938946228.1467","14015606242.497","14561091340.4508","16661751695.665","17718160377.3585","19528023598.8201","21812278630.4604","21144205249.189","22779979451.0495","21590296495.9569","19303370786.5169","19576923076.9231","23311688311.6883","29217970049.9168","33913043478.2609","45429071803.8529","62909090909.0909","59764065335.7532","58221415607.9855","58261617900.1721","67866666666.6667","67364341085.2713","69296987087.5179","71347708894.8787","66159509202.454","69089673913.0435","73331457512.6618","78012528473.8041","75433562071.1167","81943913320.5864","104389057750.76","84508256649.1637",
"Euro area","EMU","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","125809167696.552","140833079358.926","170723182997.474","235627584094.873","319806149003.019","336189032224.701","380572788994.686","430639260457.634","506666043840.853","659434284837.605","801055447258.316","719578756946.804","685887396990.875","650583916829.219","650906047932.331","672724927827.88","814356539469.909","1004812757296.53","1130465651940.58","1223079353358.74","1509377001852.8","1562010381339.59","1682212412378.94","1456232858803.38","1620505614750.6","1975075289804.05","2007565793690.17","1969138663368.29","2086456783600.24","2138431619784.59","2228378018555.6","2217281076360.07","2306769542849.78","2798957885309.74","3342719047613.97","3662543800193.06","4148829537070.15","4887251514012.63","5461038845664.27","4290815254614.72","4706760020231.53","5448252477651.75","5091589389265.67","5265554174806.83","5424380256589.78","4793936023327.82","4859187284723.58","5373199992400.2","5971634326712.83","5952468333191.7","5433424361894.32","6629149887676.66","7494929556597.32","7416097428420.4",
"Eritrea","ERI","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","214474287.085724","334544480.991356","440568181.818182","479375000","606037723.976277","589008180.669176","597112441.981926","597463420.713284","411183688.311688","460870323.336621","472665962.373069","587987562.375292","663164475.067996","603478012.016853","464617886.178862","379414634.146341","360673606.504065","435274751.219512","494229450.406504","603784852.03252","","","","","","","","","","","","",
"Spain","ESP","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","5612265272.16544","6004950898.20359","8184827853.99948","11627215876.6419","18006071531.5835","19179240579.7101","20751158915.6926","21074790799.5619","22235898437.5","30326926127.9127","40198018101.6477","38729324202.559","38319582008.1781","35374945475.6381","34830495756.5721","36161758317.0254","43101197576.3336","59270990432.5563","73014657906.0134","86193191848.208","106698684296.441","113803519615.693","124858948480.416","101028880899.464","113185677555.583","141040832666.133","149160646262.971","150448863636.364","164461521327.542","179579068361.39","188597988059.608","189199946437.796","202315899879.608","252597164851.764","311226847418.534","343612756868.482","389916169856.47","468185448712.943","495421038137.5","356955506971.094","383637214716.667","433230760963.036","389373194053.125","393853404529.413","416556734924.704","365267176774.219","368077385209.729","413273524150.589","460052638839.215","444777298015.686","373587218922.958","478813490689.915","562289009963.037","552976995107.853",
"Estonia","EST","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2728885948.66367","3259065901.44469","3295549960.6609","3431489140.33034","4158018485.12173","4721055734.78696","4274527257.2402","3688783746.42956","4078345716.58759","4815881134.03033","6478792908.76242","8368396273.29193","9945822658.87327","12490779074.1438","16026215439.3649","17111419364.2889","10974937482.6341","13398749270.939","18754165287.2471","19463181363.7594","20652882303.2891","20931419952.3882","16894724760.0449","17750100181.8526","19319297993.7894","22038410927.6141","21780286721.0117","22032093730.3954","30079327378.1584","33732605038.0566","31794895374.7437",
"Ethiopia","ETH","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10079844913.1514","13699443639.5248","13812145920.3289","16182860468.0423","19565922931.7937","20124738792.9724","19195112769.1069","19235875928.3992","20022068000.8819","18171455003.6686","18595574210.7915","23264741856.6496","22905283373.3089",
"European Union","EUU","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","145209518318.599","161467912202.255","194710049272.852","268694979293.316","365610586509.704","384996397270.028","436204644598.742","490804148550.088","572871143373.549","746207593273.843","900720239833.161","810504200929.939","773607370217.198","733890967081.444","735394304929.05","763202640373.388","923785538873.718","1138793237396.09","1276360830182.51","1378342236048.91","1687469106785.59","1727636113748.01","1861989650129.95","1618585100465.26","1806132860007.23","2207421682406.82","2258344394555.52","2224796828331.9","2366252805752.29","2418471009708.5","2529220201850.61","2518946832532.99","2635751949516.11","3202887649843.83","3845971560858.69","4242823396350.9","4843155681510.48","5759007013200.43","6487719858642.19","5050654049128.9","5572268560222.41","6463373924388.2","6056868236880.44","6262513790773.79","6470810547557.31","5708991465451.88","5790132824410.42","6418871129603.5","7152485604605.99","7118818564182.73","6527052149811.34","8010763255518.54","9058897310498.36","8977172826582.31",
"Fragile and conflict affected situations","FCS","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","114083514336.282","110118800908.65","101497200379.522","98209821716.9657","103996809830.733","101799067010.818","110417264728.924","106646489901.836","124431088504.107","123318191568.482","129528035228.676","141313970483.168","144897887955.268","136475777556.752","150188673853.665","199563234655.526","246692206193.803","281001712129.81","358705535855.476","460819001595.871","403655391516.858","450411624696.887","482768331624.15","563210792046.138","601789422319.197","620572301841.276","406168407497.839","371349375727.467","399821773267.467","459811321205.422","487676380397.365","389363599977.912","468823555769.984","552518860560.284","560643641046.073",
"Finland","FIN","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","2901994620.61155","3116111111.11111","3558591912.81904","4849296716.97526","7338853001.41799","8310974624.21206","8192029543.00662","8555407997.63907","8979061371.84116","12688139215.387","17233025183.2961","15896941306.1449","15153570988.035","14637062339.8804","14340126632.3704","15264773599.386","17894675111.4239","22422561882.8622","26449182658.1379","29576001108.4938","33514227958.3269","28389942655.4918","27792673214.7598","23895076506.7139","29329538986.9095","37987472766.8845","38849339891.2762","38637040430.6494","39579439252.3364","38733513445.1738","41414786698.0393","39524131051.1812","42352247164.706","52757320690.196","63874383957.5291","74385401475.4863","84467899655.294","100068194989.412","117956059349.219","86296583223.8281","92409080250.0002","109358964445.526","104252891990.625","106039600487.059","103434414065.098","84376236306.25","86888573648.6384","95883949215.2943","109532349829.804","106661292345.098","97119792947.8602","117299452992.246","134617525704.281","125655308464.708",
"Fiji","FJI","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","624519386.526318","709749399.445606","592605064.727401","550726632.711254","517089923.581905","510249195.096198","509327669.821497","495474563.81677","569547592.112752","713797913.213014","897895075.183604","837310359.877416","841189335.132413","972256003.632177","1085153248.52728","1159469343.32054","1252975130.0506","1223751883.21471","965967172.618314","1192866662.43574","1183299078.04334","1140910382.70616","1177923087.47542","1580573150.30109","1920600115.40681","1897701186.12977","2090861829.94455","2087375023.28759","2602685574.44939","1706089891.08759","2003222293.97934","2464007719.09292","2549035054.05072","2910978524.30413","2840339206.66333","2451385611.38046","2491101334.03606","2730595706.07802","3096944495.01289","3209508640.32609","1973068118.15723","2345031688.37742","3445478278.21025","",
"France","FRA","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","7770328507.82008","8340963006.16835","9099502929.576","10431931188.1945","12190198869.094","12615633056.486","14326991809.5489","15575228201.9062","17351799213.3976","20874531665.8917","22935503720.326","25769309814.1352","32328591677.5033","44810537713.6123","62365932896.8904","64726197032.2778","75917723299.6449","84214485156.4589","99531104651.1628","127256552574.776","161433405774.604","148003379601.69","143140932228.765","130312075049.488","128606695188.771","133894510147.467","161558386210.815","198155407617.592","220384539147.671","235996092946.741","284198409830.141","283762818276.945","299027013630.731","261684618948.344","291034380907.372","346832698120.647","351587382997.82","335869521240.728","361782299310.652","363754404231.893","381449581352.471","376341467532.402","394028136001.569","467250572392.979","553011604110.426","606331902819.611","670822254333.176","777995714258.042","877476980121.484","710610400819.062","761083995458.335","891743744380.352","839869181339.766","879403265969.571","900072034980.075","776983112152.851","786690099965.255","856501561408.354","942517078079.137","913209092423.528","801836174373.076","964103785591.845","1098568561003.12","1107189988383.75",
"Faroe Islands","FRO","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","26392978.8595569","28260611.4831899","26780535.4525846","28186666.6666667","31266666.6666667","30453333.3333333","40596366.1465945","46868083.8278202","68154392.9250351","104480795.419121","113328054.436449","130603264.668053","151702627.535484","178797289.026906","205837035.764209","222110163.660307","214266652.272724","202389647.596707","240481347.605334","262586379.766626","248197688.420738","354962654.764706","472638914.24915","478494843.29331","346092945.791311","336750499.874123","302667507.548709","332828981.733835","219928040.655534","244161198.587796","315223904.467522","484076354.034165","456509761.056886","496684961.423418","583351490.201025","631833355.931801","618889013.179071","631929161.715041","923482389.001397","857444687.974092","1036767268.4766","1121733483.24084","1342046523.12829","1432211137.76794","1221556140.07958","1176637936.01614","1338365701.12161","1567947799.87004","1576924501.34537","1536507920.67018","1348576905.12072","1407099940.90662","1516062731.89646","1723635266.03901","1726424994.45606","1596523590.40267","1905564604.93075","2222973729.22458","2212287077.7346",
"Micronesia, Fed. Sts.","FSM","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","89800000","","","","","","","","","","","","162387700","182834000","182125300","180575600","172319200","169396700","184320400","173961400","186599300","187839500","189722600","195838100","195650000","226222700","243611500","243860300","255859900","266613200","262856300","236361400","247594700","242489900","260565500","262770200","272077700","253798900","263273300","274333800","310669400",
"Gabon","GAB","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","46157379.7920212","53078875.4218165","56243568.8584806","70124239.9940892","77540103.4686829","84468787.6689477","97281594.1514639","130487347.979137","145012559.828099","171949151.027802","123008734.159193","199741094.141112","311076213.878727","416798916.616783","668038560.84752","1033535545.45713","1387316654.80466","1440086497.668","1121176290.3033","1133406058.10662","1353656770.0552","1571772407.22295","1435152239.78407","1476646950.50388","1431720920.35323","1913133444.74381","1861937646.89614","1484012451.03749","1602494054.19476","1724720020.52837","1836814828.95247","1797631335.21838","1889852807.34102","1512752825.53666","1603032269.56135","1772673124.68696","1879469128.90239","1983294062.58446","2177525442.65165","1777483514.26858","1659781413.5788","1475000550.00856","1715357230.74803","1847633653.74897","2076853808.26088","2294207327.72711","2899740991.83975","3313621544.73204","4172990647.7744","3795566581.84437","4526528929.31083","5236192836.56012","5390232336.51445","5855446896.63501","5279047842.59101","4015443368.98422","3659959617.66242","3708781261.56288","3835211917.58144","3711865707.4978","3454238781.5701","4746351486.32402","5004762838.9401","5380346060.44894",
"United Kingdom","GBR","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","27390683945.2844","30398715015.8189","35227235264.7353","47664321411.073","65196019167.8354","65470776548.6726","67703462713.3872","76129611023.8967","89576933844.6788","118461785260.483","137878526609.342","125075548633.441","122079601677.149","121284026072.457","127222996807.662","130906558008.214","152853686602.169","188285036770.714","229177427961.579","241238426047.12","272323540482.955","259552895943.563","275735375570.376","264364892021.596","294236152433.425","338952185576.771","367441497659.906","393418467583.497","411883073865.518","427461575796.797","447394462097.14","449981286886.426","479812649880.096","537910204081.633","638784328084.951","697065454545.454","796344066237.351","848431372549.02","855172794117.647","678558965570.961","755985189200.566","857154298140.55","855641065409.249","883068333064.174","935305726198.978","859564412420.216","828192624115.954","863846532337.868","946466621329.184","941829862195.151","785068374771.382","924270940181.382","1099672270617.25","1089182875638.53",
"Georgia","GEO","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","2987092335.60721","4094083940.77982","4031427661.21997","3514920846.74795","1986754966.88742","2446203314.37052","1938101600.09357","2743399815.08299","1140170044.20972","1001841200.42363","1479432986.51252","1340894232.83785","1066705737.71423","1212806577.28308","1251358575.44825","1439799970.39635","1843124461.11901","2455655258.76461","3286910229.35717","4388033697.4208","5857076837.24316","7425650258.38615","5237873745.79988","6114774437.22922","7985635652.64054","9139072089.27981","9262010761.41522","10019433222.6858","8659152476.79724","8483221244.54679","9341534670.46975","10768774511.738","11201362124.0068","8964607357.62292","11109489894.129","15544538954.8042","17815477926.2119",
"Ghana","GHA","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","431423324.800219","474845802.296344","393603747.626173","423018974.317097","413213898.753456","549084231.563915","417416073.995017","348508173.850352","347109393.675779","399077749.226108","503014460.326765","489222776.091543","321158623.031477","492968900.126943","631055900.621118","518085106.382979","443644067.79661","368285714.285714","354799301.919721","448717948.717949","406950207.46888","224767441.860465","120354808.590103","242989417.989418","475228310.502283","612106092.436975","1154912516.82369","1328870748.29932","1250692246.83544","1278473225.86622","1522350993.37748","1685450044.88208","1845761703.10175","2173595289.11224","2002227733.13243","2128504594.95972","2779627874.55594","3651882360.98361","3496235605.58214","3830248309.53747","3350776353.91682","3444719916.79522","3383577207.45517","4320740016.89041","5361446367.12822","6631794425.3758","8325374081.93796","10136811817.0443","12757957187.9974","11019356824.751","14779077373.6471","19416125145.9104","21795097067.3479","22188740808.0349","19505414912.4397","21091211319.9603","20603408036.7444","22151752716.2764","23220563122.5704","26908214028.2637","24550161230.7147","25966879997.2441","26327411331.6571","26729509225.0668",
"Gibraltar","GIB","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","560097159.265563","626828734.893004","740909324.555555","724403471.628947","891809027.97687","922173162.531442","856408259.43214","920896381.79521","874952721.32577","905896319.33864","941903159.581578","864726230.787104","966133229.681402","901094018.625972","867392056.817932","849347059.645204","854685093.545479","868000000","938538723.100362","1031237397.89913","1922724849.13814","2988313290.07687","2962825500.04959","3177066476.25864","2961065626.64305","3620035711.46346","4089175127.68799","4519671025.33407","4396562755.12769","4480281599.37552","7088908468.46627","5842867641.51188","5783505600.41827","5830607791.61899","9692379045.73057","10066835236.1114","9705672892.03881","10872632733.3228",
"Gambia, The","GMB","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","19266443.4502559","22035302.9508847","20988897.5822361","23077140.9234255","21393730.2299684","20720647.0560178","24111329.7986892","31865390.4329463","41877707.2312261","50235171.2679559","52005932.5875814","65617860.1223976","102907354.446493","131009533.916256","153325163.583836","146042850.610752","128848574.585828","133367480.55295","114897722.079274","121704015.075989","104144840.462148","130802612.235667","155878661.795775","185466421.347271","226977004.165","239289620.996615","263205385.963916","275121124.012403","214068046.502051","279038983.096132","247310341.462787","204004699.138749","240030742.922645","228252566.982346","239267448.021036","172598261.584412","187843014.987831","183930191.498868","282217002.19743","309496622.500873","309274034.431678","336061371.182659","384411745.488873","377490756.862212","406576420.909445","363423204.233862","394206040.976105","364299281.26156","447782687.938613","399003138.553314","376466241.48816","560621586.315183","710441023.977908","649852994.642033","684780894.441072","714636609.68729","797057189.779501","786679343.405472",
"Guinea-Bissau","GNB","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","61787301.2346174","70053790.2396084","81231847.3727023","94620359.3220339","100778080.592105","73510151.8340797","81613742.3764043","97438673.1607147","114964909.221902","127960926.678938","120357480.409398","143671069.69697","177643598.569734","137150951.69072","184603087.440839","215810079.71439","107769545.315168","176040265.214657","218751358.654109","255923316.666299","234868168.908772","252622654.180502","294812870.047134","201463749.353669","210145614.160691","232014208.433274","223794349.406647","450889050.076796","232838608.206578","236210533.846809","155147246.677574","154745696.338506","131725861.124456","144502968.875051","176158114.270051","206144981.146558","243647960.224003","264542674.362946","317927199.921491","289014701.572809","290261362.812651","339246835.915443","314942121.2356","296762928.290871","342568005.420801","337921256.76106","380070647.828742","446570198.314236","456325855.803729","505406099.953271","467445347.285676","520333703.811786","577090824.275613","576621237.705969",
"Equatorial Guinea","GNQ","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3583355427.56045","3652042752.38717","5942729602.80161","7794030128.71889","7193785588.44253","9610804662.07993","8389598996.94222","10023358088.2508","8612715607.16961","8361396882.95868","5566862109.01057","4629853195.02921","5315346803.4256","5766764651.86857","4971586017.96072","3668867869.71132","3889425323.4954","3948328171.97339","3064765428.87277",
"Greece","GRC","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","597402875.334051","662633780.974089","727671594.955433","851556931.507044","1054609848.12327","1237694815.56394","1269316414.25833","1335955753.17354","1493529905.00086","1713711187.57654","1892363636.36364","2092545454.54545","2585238636.36364","4246950517.83659","5097863636.36364","5714686503.71945","6137434701.49254","7076234967.62257","8158051948.05195","10490505979.7608","13578081534.7722","12749102091.0209","12729729591.8367","11546946594.4272","10944470979.4438","10969930915.3713","13308325219.0847","15023311524.9119","16804861878.453","18598323541.7541","23470174118.6586","24257674331.6508","26320284233.1069","23647201248.5137","23950542134.8315","29364836005.2949","32073925537.9388","32010861100.7113","36304887582.1515","39439145913.1132","44143578731.0291","44498203088.4583","44580655233.0781","57150848326.6081","68651660462.9701","71151157411.6607","81609358172.0893","102995736170.971","120506590535.928","90361949969.7374","86535231392.1502","87759334999.2025","79840926931.2434","77182488135.9916","79339461765.0389","64373439742.7746","62714655338.1807","72344163475.8919","86614673393.3694","85057112398.1724","74331807538.9154","104244979291.832","128393858720.012","117970148444.355",
"Grenada","GRD","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greenland","GRL","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","771607819.635249","890577405.623081","1084858702.23165","1044616092.94983","1322096860.20595","1759213327.3939","1392144218.46317","1912830109.84028","2484469273.07704","1656269270.68839","1562929552.34681","1381691865.62701","1137634631.39428","1220178860.73065","1240880323.2159","1384944998.26514","1533065634.97693","1441192439.42972","1608719296.12208","","",
"Guatemala","GTM","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","151700000","145300000","153500000","201200000","235000000","261100000","266100000","283600000","296600000","299000000","338500000","371100000","389500000","519100000","811400000","858000000","1204100000","1439000100","1655000100","1784400000","1963300000","2031500000","1628999900","1316999900","1434800000","1262260869.56522","1055296757.99087","1579400000","1720152709.92366","1890234375","1900459186.60793","2028682330.85697","2849942850.29097","2972656774.72773","3226456526.21079","3726925962.8954","3539822366.69293","4197706680.73948","5091730420.36782","5011108418.07374","5584251720.20823","7731202010.33442","8255070815.80731","8807734236.67343","10090013799.793","11154959729.8592","12662747619.87","14441173645.6681","15422428184.1284","12501436111.1332","15009546895.7854","17803200264.9055","18197166630.1786","18382911953.8785","19287280918.7204","18695335942.1488","18243717678.186","19758074202.8479","21149627997.2577","21534755007.9268","19272211289.038","27347172019.2987","33934658511.0123","33034424527.5792",
"Guam","GUM","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1616000000","1654000000","1785000000","1843000000","2079000000","2489000000","2673000000","2639000000","2719000000","2949000000","3037000000","3241000000","3339000000","3089000000","3036000000","3024000000","3250000000","3547000000","3388000000","3662000000","4421000000","",
"Guyana","GUY","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","96949757.6256059","98466420.5006154","87499781.2505469","81083130.6255068","104241406.063152","122941176.470588","137588235.294118","149588235.294118","126700000","138200000","152650000","154250000","167714285.714286","211523809.52381","288227272.727273","370625000","413560000","354360000","319960000","367200000","564840000","526500035.714286","337800000","316000000","224763157.894737","280627906.976744","268534883.72093","321836724.489796","281100010","279264716.911765","316708850.632911","419266355.09839","557463259.792166","595085540.706605","633450373.825018","696946829.577465","766890762.820513","820130867.76076","774285039.762422","726372197.440421","788833546.017651","759902021.682767","758240189.337319","739243068.486668","828486192.403212","905124012.507817","","","","","","","","","","","","","","","","","","",
"High income","HIC","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","321729905715.085","357727474980.022","425614436761.607","578622637473.847","808271948243.318","832683435676.19","951755414313.982","1091854071599.41","1277519093707.25","1629189774215.34","1950075053923.93","1915423790744.22","1828213462910.16","1810127126821.62","1931207912206.45","1958716051043.85","2227976099729.75","2653750526716.42","3042649582301.32","3312186404811.88","3780651290422.43","3844192431761.59","4260104809728.14","4023687758822.45","4439502853248.5","5263463946355.13","5476362656203.07","5608648919382.51","5623423069893.39","5899609575682.05","6541102955444.86","6326896098698.94","6552612329807.41","7559643256697.27","9039814010349.41","10139032272190.5","11505025599242.7","13157780849733.6","14824202642466.8","11668509476202.8","13512573574826.1","15793207785939.7","15724971298961.9","16050278120858.9","16425436084867.8","14732927280452.4","14524556673470.1","15851705973975.5","17305167050410.6","17154648918130.5","15517091769708.5","18883603791737.2","21443132797432.6","21119008854623.7",
"Hong Kong SAR, China","HKG","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","1254129700.43431","1397230780.65259","1552024945.24667","1778091243.17903","1759685863.87435","1977998988.86003","2045585036.9726","2304810109.94067","2747800971.51109","3249058279.73615","3811504974.0811","4365038074.65394","6352472554.16302","7683864104.00067","7818175149.89868","10141697928.5598","12077005577.0056","15489145577.5998","19899385667.6849","25762632978.5898","28586774128.5051","27222942257.6948","27593033993.5751","32155666410.8468","33515130122.2604","39268861139.2081","51815984355.4644","66398923904.6887","73513602772.9526","83645559870.3424","100109159924.114","122485089301.413","136736171016.457","160441782579.796","189045575311.67","196723691774.281","209984057262.109","186278240070.504","178289784079.923","208788105812.647","200031415290.912","206139006223.556","228648922849.713","268978813559.322","300018399623.624","336797147930.446","371854241351.283","401809952775.409","364443125745.799","456015168678.959","519399152106.886","563913982448.339","609317560598.246","620475947961.867","598687006159.899","592699925923.54","641229533439.409","682055750462.461","639345975716.69","601495384932.708","732172643360.242","682906554458.791","670377209105.517",
