"Data Source","World Development Indicators",

"Last Updated Date","2025-03-24",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Euro area","EMU","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1745917448362.14","1885398616995.53","1671354094468.47","1742157396727.03","1993335855524.47","1968645555186.48","1783161520303.72","1822594970031.67","1785203804311.91","1628416887344.28","1633983864028.53","1750835839322.25","2125213573695.7","2427452872263.38","2497216840954.29","2675582339041.05","3078996493824.35","3331816528567.41","2849029574688.63","2811142261551.26","3034405891532.06","2785536857297.57","2866497153609.6","2917453667900.17","2563277422019.34","2627321068007.93","2782927675974.48","3005578106035.04","2937807283980.55","2864645448504.9","3253376623264.23","3232051515483.25","3575373465604.31",
"Eritrea","ERI","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51338555.1894923","63680868.9665723","68051948.0519481","87187500","131121493.856875","144029778.191364","143739481.358828","143806301.596061","135345454.545455","139440885.376232","139839007.825798","171409330.135249","217515865.82049","224763915.630205","219861092.682927","252987947.96748","357671544.715447","405118699.186992","","","","","","","","","","","","","","",
"Spain","ESP","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","174203362690.152","180566136871.141","165713636363.636","172528121171.623","177152295389.576","167592267857.255","175711765752.756","196832517845.491","248912975454.509","288505727703.476","313281836028.015","339418496371.764","387895992785.491","428448717112.5","370886593800.781","328236840933.334","325586685389.106","276837269494.922","272818023261.569","274249059409.803","240304958928.906","246039103212.841","263091449188.236","282585880832.941","280389183098.039","259496676188.328","296874914271.313","302765173095.332","325904095731.378",
"Estonia","EST","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1232978756.88434","1271095070.88048","1345862263.30027","1431971298.25342","1372632027.25724","1414974661.38395","1586220571.12165","1878115286.80418","2578364950.31617","3088914285.71429","3704488247.73038","4587246267.72049","6026148371.20175","6361281675.69943","4570036121.14476","4692590806.23282","5906767683.57978","5723763083.34258","6280807003.60904","6522050083.95566","5388646702.775","5706519452.71285","6367658071.87531","7271332955.31137","7112112238.2196","6927925393.65449","8427435120.18979","8956604098.96502","8977587435.52173",
"Ethiopia","ETH","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","640244541.062802","680842560.386474","726855893.719807","821164541.062802","869777729.468599","955727053.140097","1158515700.48309","1120993236.71498","1184137391.30435","1132761304.34783","979779903.381643","639444638.715433","658300184.938081","566945895.941763","711693101.13222","836304021.651394","1048073159.12282","904596079.89925","939100573.832696","940490592.82472","981826760.969284","1000215084.22396","1112413250.97605","1285195846.62683","1461949685.60729","1771405798.9379","2284013588.81055","2762680333.1891","3141068231.11623","2824291474.67225","3088120223.32506","4104183714.86526","5214892788.48862","7491703730.49824","10526635479.7433","16295184314.653","19283133813.7603","23010295827.2151","23807779977.2904","24871407184.1006","24310751875.2496","28799624072.5972","40067812071.2805",
"European Union","EUU","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1929990880816.17","2074400957942.86","1827726734053.85","1915530084498.5","2203651460044.76","2190551148159.06","1992980991628.68","2041284549375.15","1997443607330.84","1833135102404.91","1840516591494.54","1977355202047.27","2395457081700.63","2751258758437.17","2857147937191.17","3079829802219.59","3571912869091.63","3903408144980.45","3320563478038.52","3312867190797.62","3603225566731.03","3304284181259.45","3388482645284.05","3458437828078.33","3046323655022.55","3115790174315.65","3304534525940.08","3576717612019.26","3505470358250.3","3421238905494.2","3896695754165.48","3893871141468.33","4323106769214.51",
"Fragile and conflict affected situations","FCS","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Finland","FIN","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","10458792629.7075","10846516387.1365","11221581820.8647","12192914079.4224","15256989772.5538","18262671342.0465","17613667677.046","17287529295.6704","16616140051.2383","16947962010.2889","17279355333.845","22151067323.4811","27915595833.8969","32813077469.7939","36175696272.6895","41334162649.6657","33877370974.8566","29548712503.3183","24051212657.4373","29151963574.2743","39573801742.9194","38106393994.3049","36838850074.4474","40921228304.4059","41168812628.5715","39809548087.8432","40085690764.9607","42275655692.9413","50687297172.5489","58005652827.7994","59932804781.3229","65650240087.0587","78631177500.0002","84466957325.7812","65048467808.9843","65314083016.6668","68889257422.1791","60135818575.7813","62967404357.2551","63069246234.5096","54347269921.4843","56056894343.5799","62117778850.5883","66031890461.1764","64475014917.647","65413571159.5333","71297951372.0919","70644820937.7435","70527908762.7463",
"Fiji","FJI","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","29593250.2203753","33119254.5019519","33371111.9506359","33844992.4509311","37548178.5403456","37902210.0080156","38540713.6322049","45626504.6428981","46533380.1005495","63500988.870361","83855436.249723","112958724.137417","139922592.388454","142584227.733746","136684687.826997","148918656.874173","200899080.219637","242430910.858044","237062484.569292","233324289.049589","200050146.50646","199796415.471316","199063069.435848","235111654.864741","226781513.645448","217262200.246389","252692416.335374","281947764.47963","296874063.913448","336509732.925879","364195618.686255","400982088.277982","410200855.700606","442172023.088434","446291582.246697","346483848.285977","368394999.048042","328718773.856363","340809530.691122","364833782.980475","429175932.920062","535160415.464512","490304107.635156","497189521.719039","522991119.667143","566742988.01531","478757375.875646","532967319.934387","658121854.905175","664240990.941917","684524053.246389","729185756.434542","710391670.248161","798827053.49962","840176080.085777","867203837.288122","861232415.857805","761896415.914469","717790339.64365","780566441.724561","772342535.749778",
"France","FRA","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","18435042559.9098","20197371890.1719","22141374000.0371","24621961577.1037","27822586448.5694","30170676831.9699","32549503949.5395","34813394494.8448","37567963373.3061","40184440748.1525","42436638715.0112","48190150349.2364","57930015604.6814","76139560989.9823","80947034915.4392","101607599816.43","103259584812.893","114066517785.504","139869331395.349","167088806660.5","191630083824.899","163602414001.207","151706557540.673","143969704793.872","134078886136.756","138925974594.831","193174827161.663","230067990832.697","250358550820.394","245862122146.823","305111432357.547","303480409254.738","331040644361.834","300223419041.001","304847707939.508","352509791036.93","342802154122.323","309201281186.784","317897931954.636","312419682955.252","287552728226.51","284545352112.481","303919593273.608","365611286516.117","414968549403.63","424294996848.56","440831581069.764","501920039743.845","545366423100.781","486548926134.765","465593284193.334","507488372209.145","468679344401.953","494784664602.237","496184680635.057","420997232611.289","418569988295.371","433591517918.118","465226518642.117","460342807442.352","430887771120.624","477231812073.248","452947600110.118","563679175728.637",
"Faroe Islands","FRO","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","189424380.005632","205784204.671858","190359097.895571","216008594.205544","246988047.952085","282633943.730965","312515804.807065","303339553.203233","341832165.249821","394547753.449354","431334542.011572","366526533.861034","331947920.324676","358391360.907421","344515885.780105","371596164.885427","456572840.428282","424322155.463802","438892419.438842","515743629.345501","570374871.389707","624324625.414971","686715930.782409","715527142.585158","640107787.396314","768567283.428701",
"Micronesia, Fed. Sts.","FSM","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15194800","16556900","14568600","17842900","17288200","19087500","19889000","16459400","16289400","14699700","13143100","10280000","8089300","9892300","19301500","21485300","25410200","27286500","23179800","19253600","19347900","19652600","19491600","19076500","18982600","18173500","19589200","20875400","22331800",
"Gabon","GAB","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","47982855.0897516","52915514.1589234","55938906.0824974","58908510.5589545","66331021.4592353","76715613.9215563","85884663.943869","102845136.305944","134106360.093495","145021990.911591","154122708.093577","173956298.39906","220610774.548141","345911313.246637","978377369.897953","1343829512.82914","1876539330.3602","1636683947.74534","1381750068.44493","1871459774.91599","2586147059.99357","2255903735.95802","2193810961.96","1927487444.72205","2126068949.82122","2221972613.39791","1616749797.02339","1603099459.15998","1378487342.91072","1746976494.80273","2559273290.96997","2410362803.27328","2422613762.78897","1981265105.90221","2205168668.09787","2596622432.30233","3152560530.30576","2857953629.26804","1934225894.98947","2276274238.50384","2858036048.22084","2396603671.44275","2524504264.64191","3063145170.7806","4001704546.12688","5742230398.7239","6141442621.61719","7127260098.29504","9614061896.46516","6110967875.47463","7932588057.78148","11086655783.0558","10100457053.1842","9960707759.31589","9597539416.78192","6930303038.08366","6316058788.7781","6788036206.07183","7949079355.90796","8045524848.3271","6369191467.91972","10294728419.848","12086049069.8805","10377844606.8239",
"United Kingdom","GBR","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","299709460227.273","305311322751.323","310578009828.01","273285320935.813","299652476277.931","327490926305.823","347678627145.086","368813032089.064","379955283206.36","380993366769.131","376793766076.562","358255362026.774","380223321342.926","428155102040.816","490168436470.157","515420000000","545243790248.39","609995998399.36","585693014705.882","447697460663.655","462001765123.086","488154247492.113","495443475003.538","518587531589.99","558657970558.368","529779841373.45","473120030427.474","477203037543.326","513980039860.928","506377530384.942","469545126615.114","526006655655.699","536912459941.686","591655662660.416",
"Georgia","GEO","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","2575079599.66139","3070562955.58487","3225142128.97597","2429430585.25226","2185430463.57616","873114024.239426","","","","713071146.947699","780038535.645472","787729607.567039","594462778.035452","641993422.716924","661161968.281013","772108804.809455","961340386.363107","1239096410.68447","1523108113.69937","1681838069.72798","2126199945.88421","2423879387.60069","2037788980.09982","2097402406.49662","2736037047.24888","3184042893.35767","3159085941.02263","3264656472.59647","3009728194.34003","2953331375.63511","3503420185.83471","3742397474.84711","3528967614.92622","3373643084.54192","3971891676.23956","5329153521.70633","5810841092.09983",
"Ghana","GHA","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","382397946.982012","390802297.465133","357801725.153028","339265113.592711","375544908.976902","403980424.278026","441847447.972006","374434936.665204","559098874.534216","524844720.496894","590425531.914894","531355932.20339","505142857.142857","440488656.195462","493732193.732194","527593360.995851","386860465.116279","252147525.676937","268937389.770723","466911285.06197","751168592.436975","983849259.757739","828163265.306122","861056170.886076","878310172.317954","987769806.230071","1120180616.3806","1114803708.36672","1481401550.76999","1356102461.07484","1569875077.13862","1634698282.45092","1768882204.73056","1890459669.67461","1961386573.05836","1265839510.09233","1340197262.33937","1558548087.68616","1924203127.9564","2195198416.88948","2699619645.84974","4047957779.80061","4839545194.76871","5563675465.06379","4822684020.33642","5800389235.39651","9387168762.84423","11199709019.8902","21416804350.5691","18570560990.1349","15374843766.9094","15553896895.9417","18092913879.7476","20982283066.0858","21258387113.6533","20926604747.7817","22588923695.6784","23370718171.2683","22498376784.2352",
"Gibraltar","GIB","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","685854806.906531","701676577.517638","796589267.890977","807239131.015734","922947435.030069","921937451.720605","882758118.939498","932110947.897994","850023596.85713","1038277244.11105","1149045762.32482","1089328240.78322","1107171610.04316","998824440.584562","940012089.234461","900206571.571423","924050210.397457","1093344467.06907","1109113822.44888","941627228.147958","1446428510.88859","1932719824.83681","2293502082.07407","2168803182.29105","2214618222.52868","2212931825.92024","2411846868.39486","2482888055.2437","2606694354.82815","2315042091.42546","2587712889.32024","3268169144.73272","3953252664.68951","3950964362.29443","4017007000.61826","4919502005.73339","5276853313.53753","5847838133.42363",
"Gambia, The","GMB","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","3668006.74913242","3895791.12892944","3432005.49120879","3768006.02880965","4296006.873611","4575104.22963519","4896736.32523923","6197115.25753273","7948907.22982336","10259706.0691001","10783255.2221283","13192215.1539084","18290826.5391982","24120744.5817023","31377416.2789522","27309224.840089","20637603.6793899","23308035.5873909","29519611.568786","30804797.4844589","21010918.3128709","23910154.9247993","25304009.6010642","29412218.4724556","34909287.888603","106031838.945461","108352616.962212","114767084.98918","109178720.718748","116909065.28685","175616649.823373","125160637.075844","135023000.817431","127049750.892753","116048765.896717","101508724.524863","91401520.9994063","72320496.3612986","110153634.940003","118124778.721638","127799463.580577","152022834.966126","174325220.177223","148074160.982881","151677590.931357","162293235.379573","169211485.664524","163624566.909899","162471329.018055","236267060.096257","310805392.759214","269269763.426559","289200320.544737","313438923.827576","305417580.714874","319891187.688254","343695393.687081","399166508.779094",
"Guinea-Bissau","GNB","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","43483283.7653007","45075752.7922119","51210792.9621775","56674666.1016949","65455215.4605263","71852691.2759368","45361111.533167","67661814.5427252","63735005.7636888","61205481.2095632","53867626.0662228","64030830.3030303","61999004.3124217","48713627.9630641","51733750.9425583","58489487.873029","67039125.1936897","55556634.7384597","57570279.8257539","90631706.7937692","110462423.217134","61815662.0705216","61108904.0042896","59561388.26172","66554950.4236652","75771269.2207679","76660790.39791","50036031.8718249","50429921.8355602","45757743.3522316","34755906.1562047","41136339.2975625","73858911.7315475","92755687.7964138","72424492.2277861","79588754.1000464","76760402.2103625","94891142.4163393","117953347.004289","113553399.193507","129260913.700733","141807220.675058","126409580.679811","145973576.201791","166680569.177576","148966944.155425","149691460.483377","172074121.242886","254420561.990513","249068539.01379","260636983.347085","280842894.759609","287872075.91662","384676288.258687",
"Equatorial Guinea","GNQ","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8363235410.27073","10627529384.4681","16658876078.51","11319646503.9329","12194159195.8073","16672583359.4261","17308765639.1017","15901767521.8963","15277377249.2653","7792706090.87305","5882343858.65547","6937711479.28617","7503943791.46441","5917919143.12421","4492327779.92926","6132589694.80877","7693961123.15569","5737430856.05571",
"Greece","GRC","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26334956611.2664","27095828142.6954","25273607887.1833","25838434221.1461","26305903544.6425","23534019964.8769","25290439990.5855","28584975502.5389","40383235910.8407","48117546166.8183","44587751221.6404","55163757455.8799","58905455380.9865","58535933817.5023","52598168474.8695","44656882579.7334","40726048110.7686","35348056684.2422","35635583777.6232","33085115054.1265","28096724166.9457","27623208835.2759","27139404099.4706","29180155382.6557","27807891235.7411","27356491148.8919","32246086336.8948","36548071680.6208","37211058593.6732",
"Grenada","GRD","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","7755061.48148148","9287406.29629629","11450353.3333333","11312015.1851852","13526671.1111111","17211904.0740741","17161420.3703704","18180518.8888889","21548918.1481481","25074194.8148148","30476727.037037","34080108.8888889","35933000","36991545.1851852","46087407.4074074","47373111.1111111","46121000","50257074.0740741","54235592.5925926","57078851.8518519","63417592.5925926","74239037.037037","83707666.6666667","93137444.4444444","85935000","89788629.6296296","100524629.62963","100123703.703704","158919481.481481","135706185.185185","142773185.185185","145000000","113577037.037037","113411111.111111","103896296.296296","98529629.6296296","112892592.592593","116766666.666667","122874074.074074","129044444.444444","143140740.740741","156700000","165540740.740741","136625925.925926","163344444.444444","198129629.62963","196896296.296296",
"Greenland","GRL","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","228092681.58878","286326770.050761","300488084.696952","336636074.190091","377610746.806263","455264880.404211","454945067.654169","452678884.972195","484827645.811509","493536788.067831","486867538.697993","446096164.128894","426016590.300669","478822790.853687","485075254.134816","556549809.260068","513805717.325589","565593706.780277","519713897.300717","","",
"Guatemala","GTM","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","226943200","248009300","269766900","300476800","327017400","355373700","373408300","394278200","493257000","591967800","674259900","877552300","1144470400","1286757600","1485763500","1732284500","1871829900","1851170700","1855628900","1870918200","1912212000","1452935570.77626","1406000040","1583282404.58015","1690980184.65909","1513802572.49722","1841294582.49153","2089120087.88097","2266280770.20061","2555820184.34063","2881485905.07004","3085660214.73601","3553424625.22882","3878006099.0867","3685641314.50313","3817494373.1025","5032368847.70594","5557285040.3365","5921089612.00871","6574141747.50733","7387163358.80902","8408414626.46287","9360181650.56409","10826020221.0891","10219334109.7377","11182734381.5058","13098853638.944","13947517573.3267","12164246983.5737","13417485867.2779","14139563268.3481","14937608035.435","15695690179.2462","15711652730.0571","16933348521.6647","17354339292.7677","19234028820.3798","21611543880.1359","23276787959.6527",
"Guam","GUM","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","47424881.4377964","52266536.0003267","62008178.3128875","52091536.4378256","61599846.000385","66941176.4705882","72470588.2352941","81352941.1764706","79200000","86950000","94650000","95300000","93476190.4761905","91333333.3333333","130818181.818182","157041666.666667","145960000","145600000","156400000","160200000","191200000","147142857.142857","120666666.666667","91000000","90000000","93720930.2325581","115813953.488372","92244897.9591837","106600000","98235294.1176471","68987341.7721519","70447227.1914132","61662669.8641087","106950844.854071","131012292.118583","130619718.309859","159487179.487179","163678625.852347","149768467.768189","138248744.367914","142542345.009045","143021999.053357","142679568.87735","134120195.885943","134825964.726498","137500938.086304","525265791.088834","646118870.838629","748403995.332139","777803383.182153","854888834.815236","976514269.609225","1080283816.95597","1068126730.20067","1006824115.69139","1057922518.15981","1317147699.75787","1244358353.5109","1257222175.6283","1484316546.76259","2122633093.52518","4052009592.32614","9982105515.58753","",
"High income","HIC","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7154389153180.24","6937914233285.33","7223133650755.72","7441069634841.21","7076855742923.19","7185067391709.47","8063382154025.54","9085379902302.88","9740852786134.11","10431028973270.4","11415059284737.9","12171052025754.1","10521758463497.5","11367261038390.8","12512435943830.6","12480460763857.6","12488333908562.7","12622950635522.7","11378425670432.2","11383184641315.3","12173910116497.5","13135698795253.8","13018241825768.9","12298367825306.5","14087336825368.8","","",
"Hong Kong SAR, China","HKG","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20741693766.8003","19223978201.6349","17693738758.8559","15910360548.3674","15511427837.699","15356549603.8295","15474843498.8239","14581325418.1901","15354124070.723","14707646660.4315","15629346106.217","16693088386.4337","17975696768.2372","19154589994.8427","20598954125.2009","21836488534.847","23986601822.9251","24635708053.1746","23436116603.9421","22709275761.854","21284999742.175","22098478757.2766","22462856977.2239","24082508608.696",
"Honduras","HND","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","57300000","59350000","69200000","73800000","81400000","88650000","94250000","113100000","126750000","134050000","145000000","149500000","164499259.753331","198499900.75005","237000000","252500000","280000000","339500000","729905214.5","869506699","939894012.5","910770934.5","1065001079.5","1123642910","1335757014.5","1401867065.5","1487818447.5","1728232467","1597882188.8412","1588145488.96552","1542425032.83074","1359013241.29629","1501033358.19131","1513589769.95442","1464235871.94368","1663106934.30657","1617123369.93243","1732365703.42205","1893605516.98671","1969998787.45645","2111501368.7092","2118994044.32111","2142348101.46682","2252794584.20151","2353720333.50311","2560244498.53343","2924233488.19447","3233293287.67776","3602278446.43377","3795952389.77301","4052833803.47286","4571768822.1614","4838467356.33068","4700655342.67617","4842480339.64389","5381310470.297","5609200745.97708","6140110879.66476","6400206704.43976","6649604858.1272","5921625769.80989","7266911233.05889","8141992399.3728","8955286611.50207",
"Heavily indebted poor countries (HIPC)","HPC","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","19103651264.5634","19177072175.0449","20515358267.9261","20760850283.9145","23143753127.2116","25726633428.9405","26488294637.2492","28245987597.6675","33899344038.7611","33917181395.7103","27757173428.8271","28808330385.9783","23811092043.2098","27895440218.9529","31119860800.4424","31943057828.0965","33813288819.4027","34453605333.1816","38797111629.5903","37195901018.3378","41426915652.9004","47582113783.9844","56831278609.653","65914673080.5762","79562385591.5275","95670003125.0685","116079318887.891","109007768098.735","121105070807.24","141771718750.073","146205840953.223","168853147916.163","175014236897.781","160277881775.188","162106228401.255","184000564456.327","214995860787.674","209784386963.567","205535715521.344","233146465156.876","263909343070.836","285712910187.584",
"Croatia","HRV","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6043375320.04422","6157989469.64678","6426920181.00082","6449645289.54521","5709156291.09993","5357034136.24945","5490899809.23722","6131050372.09346","8226584895.99182","10102969438.6154","10701181148.4037","11605468514.575","13602208559.8655","15583265235.2839","14140378325.376","12601842193.8758","13523902164.6986","12107928888.866","12272996527.0169","12310410386.7395","10388544635.7346","10675954479.8456","11108563914.4546","11895726078.8436","12032908259.2224","11647900235.636","13514397361.1599","14286112620.4105","17731408511.7748",
"Haiti","HTI","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","577197000","621655800","714798800","902700470.603653","517727400.973284","451892351.617993","481802532.486237","855096289.337717","1015323011.07552","1069053667.64454","1297917795.34401","1376869383.5723","1570423888.00043","1494249355.20975","1440482195.10852","1283703514.55706","1559147778.34236","1760117552.79093","2023860480.20922","2334504936.85465","2785726416.39998","3041376750.74483","2790883932.68424","3199186311.78235","3478404391.35862","3828437300.01569","4023107645.88682","3869173518.63379","3439752343.71626","3577941954.2994","3959650311.02899","3511111366.78334","3384411330.8971","5329609200.106","5942622625.33649","6161103224.23322",
"Hungary","HUN","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11980397194.6448","11856974307.3384","13143971921.2888","13684383099.5743","13503890855.3303","12771894597.4756","14586580566.3423","18123940087.6356","22505912663.3311","27957077285.9413","30772803226.7358","31465221731.0709","37432615678.189","40786371535.4943","32884422736.391","33308061058.0564","35633334162.2939","32227013419.713","33987670712.3539","36232354311.0181","33024989931.3542","32785847235.8715","36020883031.7017","40277605827.5302","40532378036.1935","38347440989.6211","44026836811.2731","43629116446.5518","51653371913.5439",
"IBRD only","IBD","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","140025565289.588","113953444172.569","113100710284.494","126953212174.794","149353892752.527","169029517584.793","179103270610.182","171018858776.567","175533935860.999","205688815437.182","231148244197.431","258322511897.345","291011596203.882","380480703243.548","504911891603.365","536113325085.894","577156256332.915","653005505084.562","690488732519.755","834003868380.61","938712424530.396","975376926836.565","968836168453.86","948191245481.521","979427653426.925","988540927904.757","1001268898380.29","1035757716623.77","1140485727438.09","1236011790872.3","1414851512229.69","1273003201937.38","1303509074093.5","1409049648501.6","1562228058524.4","1664094160325.03","1822395672514.37","1937076500264.71","1824054753079.3","1815314161986.6","2027391831331.8","2035674613145.2","2099400317782.63","2358318286623.35","2880898120915.96","3497435305737.21","4220051393647.06","5199427265585.81","6340502043146.33","5949499767647.94","7327830799034.76","8754098048876.67","9239836396545.17","9533103070173.79","9696533595049.86","9007513864236.84","8854879195726.79","9852187852085.28","10706033694741.5","10657470032195.5","10132400592693.3","12664658569048.4","13437571553674.9","13281096387156.3",
"IDA & IBRD total","IBT","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","157236983858.98","129918345274.046","129615648252.512","144910480037.429","170431587767.701","192951204376.076","205004132226.411","196836969181.848","202913483678.184","237560692034.792","266033522093.336","296007311222.439","331216666719.958","431108679841.657","571638051269.642","609087781223.724","653332734808.279","737348703819.995","783063217412.11","946378120607.128","1069300074563.48","1111246344462.97","1081880811934.85","1035706783615.49","1053551284604.14","1066256688819.44","1073344158136.4","1110781785802.13","1218088985907.72","1315038268879.79","1506760773423.71","1371541824294.49","1394657344105.73","1501099699771.63","1657064483457.99","1790212142526.68","1974344638925.36","2092216807053.41","1971673871855.24","1919559524730.45","2149237344047.24","2152234012269.23","2222164921190.15","2500668965315.53","3057377846936.9","3708724281758.96","4473376453274.1","5492807910163.48","6698561392623.55","6277085023467.88","7724824661679.52","9227109052952.83","9723601564225.35","10051967194279.1","10251965068567.7","9510149991215.44","9356883636490.87","10418864619845.6","11344466194334.5","11330621593964","10790085008591.5","13397006216288.2","14249465097970.6","14068232757481.6",
"IDA total","IDA","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","125166883020.513","105987385411.317","84622924310.1103","73243326888.6452","76451401423.625","71654645879.1105","74528826571.0274","77723760918.2025","79868386735.4504","92978543091.8046","99598552719.1217","92165629834.1611","93063972879.6507","95882358582.6734","127049151148.648","153391473508.305","156474583516.401","148923253915.532","104213435429.18","122115019087.468","116551922237.651","122879800355.94","142687781299.188","177009123866.023","211796446675.844","253863392712.581","293390012612.575","358079367834.31","327588497512.939","396987787757.317","473001801846.526","483731399713.594","518865955272.138","555472915497.908","502270125456.16","501432278586.618","565821152741.263","636892911149.964","670610945502.847","654794710678.99","731139630218.391","809780901238.129","785128864236.578",
"IDA blend","IDB","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","84244297379.7617","68741452901.0235","50632701363.8263","39679835772.8486","42148280141.1195","36497091126.4391","37175665210.267","38247598585.522","37916790565.037","43190691913.5352","48514827246.4303","46161414021.1489","46270987909.5237","49696668677.9507","77788144911.7127","98954731318.6119","99065156215.3477","89949058172.6051","45510720035.2173","55195832227.9122","51109854653.9265","52185128986.158","62954890720.0181","83436594884.9884","102217660875.501","123245095090.453","137269841088.183","166970502095.453","141516057713.853","181051915786.178","219288860440.093","240353592540.435","250903984499.764","266153349771.252","221917115008.278","192426923438.111","220780425003.318","250309947712.723","270655440621.527","251570753890.477","289207894397.629","324516759035.768","283222507430.865",
"Indonesia","IDN","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","34000065613.7951","34272532528.2954","31309658016.5319","27015046786.2028","27527743200.8187","30522857860.6039","35048697745.9108","41803461850.9753","48053829528.1712","51185130448.4906","62697845685.504","71892583593.6596","84492880703.8655","98805276864.6202","95639280384.1121","43167893391.703","60704672230.3797","69257791735.9325","76843660197.4948","93418806749.0482","102711934225.852","114620174390.226","133046282353.968","171142374151.96","202273722787.441","245219682002.07","257121363819.561","322998067565.654","392133303941.801","400133864171.013","389060847471.237","373503858408.486","344753718619.958","366306491605.622","399942077484.631","414091743583.369","435909185535.41","404965560454.001","472762641102.415","546493920738.941","551425109945.643",
