"Data Source","World Development Indicators",

"Last Updated Date","2025-03-24",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Algeria","DZA","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","1063385881.47602","1125937987.38521","396163384.686433","667222517.044557","729774643.208711","708923934.487327","789943812.71445","789943812.71445","891218660.498353","1012748477.83904","1073513325.74447","936360464.581351","1383769499.71153","2220822991.57475","5118698917.65832","5241291935.39893","5859996277.46123","6414649588.90777","6732393454.19703","10354849612.0305","14540906200.7323","15338958197.399","13980251587.9127","13635984129.6358","13805905455.64","13664028063.9644","8187453057.71602","9526280057.78452","9163505595.40215","10369902260.0603","14546456704.253","13311409366.4359","12154198604.8317","10880084682.1818","9585286281.92061","10940062642.66","13970016988.2763","14889922793.1302","10880008005.9302","13692404114.9775","23050166016.935","20272584009.2694","20384692132.0902","26210435496.6198","35288382278.2491","47497958003.0151","56328445411.2984","63718503039.2943","82340143196.0212","48982402223.6056","62203842893.358","78573489718.6418","78098361757.7117","70746581763.019","65994736570.1917","38489004322.7411","33417246978.2851","38609773040.5942","45570702426.4208","39481135535.1468","25613416650.3651","43660727771.3446","69516903679.1619","58488151164.9929",
"East Asia & Pacific (excluding high income)","EAP","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","4389627706.42951","3880943703.55919","3886007547.55037","4445975675.41946","5004042269.97042","5647400381.75017","6023800872.13411","5865740952.06317","6310736112.91302","6775263566.39786","7335013984.13053","8152544355.74097","10239425153.2154","17212398489.2736","26348742787.081","25664194130.4347","29244870011.933","34752648464.6669","40899049329.3544","55621739523.3847","73906330800.6255","80492148956.9597","75071108634.1286","78291688013.6193","86437789275.4113","82948512880.466","80647590886.4541","100553687167.546","123724177111.894","134089142226.651","156187308048.502","181349580959.466","213046130645.791","240645697188.937","304631211717.336","375958708772.069","423589232021.628","466710097116.339","436788506087.014","471855805781.098","577851800858.769","573235162542.802","650862491617.634","802697517234.755","1030363043252.22","1261903969750.44","1560335738132.96","1913170312656.4","2250803421136.48","1905973120917.04","2469886258620.71","2975656865203.86","3167634012904.23","3367233356441.96","3501063313590.59","3335925907478.55","3186254392101.39","3544681031803.91","3882635688602.49","3860702044822.18","3830291311891.95","4900095638835.06","5272804988985.94","5008551142783.84",
"Early-demographic dividend","EAR","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","20312055026.5864","22697315941.3886","23250362754.432","24284146234.799","25578926840.3714","26952668919.9886","28755281154.6173","31044887713.0878","34419339505.6984","39012939403.152","47926859925.4837","78157643843.8926","136906528466.113","139376660906.196","158259365797.902","176584274662.732","178313778518.283","242934405504.751","322769789003.211","343443319115.326","302421587501.352","277840970711.263","269938358385.909","250512623409.177","213709276081.354","248438957558.397","277060953549.985","305671761538.728","370917978243.045","387264430697.118","413522308324.667","427950729703.918","478119680506.695","552545328371.947","624670221948.172","667602482970.622","625006936671.36","676897238011.842","833061059352.422","787593136422.15","825755045504.947","945579272284.155","1175266640845.42","1448881360344.44","1710122904615.62","1976723467315.7","2338600222396.52","1864500249694.3","2392463917998.98","2854667573598.7","2939412127287.28","2926508855500.29","2843574912837.52","2407549662397.29","2391459437396.77","2692525394404.25","3003409521506.06","2939413699460.82","2471822096544.83","3311499857353.39","4051547065913.18","3906879927143.17",
"East Asia & Pacific","EAS","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","19629699542.336","18619931114.126","19851184652.17","22035183650.6267","25067927361.626","26566262354.0216","28897122343.4046","30826413360.3622","34266109587.9179","39222154485.0053","45474824581.9565","53706871172.8844","65297473005.4928","91411328618.7162","131181821243.649","135067852749.424","162639668252.248","191692596367.077","227817220097.314","271553751418.47","344702244758.261","392971628690.332","372843040955.479","388332193938.712","440810708114.509","443548715167.181","500102401177.758","599947418078.982","725439592388.67","786045279152.32","845065680963.548","954556879612.206","1061893543328.75","1162690365445.36","1339382383658.49","1581504528049.97","1643830216507.92","1729107868758.78","1583812284426.61","1674934020899.45","1981795204021.66","1830842346809.12","1967044428502.79","2299258258280.35","2859301311881.56","3298016879664.13","3840362311647.06","4477776397785.58","5112391390836.03","4285847770966.04","5480377795551.19","6459842240684.83","6748534019057.22","6939615097667.76","7136412403760.59","6648095745537.75","6413715650570.3","7102346750181.25","7715725700901.01","7554067969569.57","7239240408616.27","9065757298622.94","9685722657010.44","9286519143191.57",
"Europe & Central Asia (excluding high income)","ECA","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88925309818.0332","79674772415.3521","82054492043.488","74800819666.7631","77638560255.2321","84399841569.0122","87817719026.2502","98886613019.5875","104892110493.958","92871573376.9687","107755213225.025","110253703581.648","121757585196.57","150329408265.701","205260783970","241255488097.382","288298406476.366","361420360814.249","474043877426.016","356157335286.624","415850131286.684","532614181716.977","563435664671.58","568749034393.231","553558467176.626","439639722803.858","410237533985.345","472094715596.573","536511737110.694","550406792599.414","461088625385.35","630086412289.172","744282000731.264","746262046456.947",
"Europe & Central Asia","ECS","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","205435623961.156","232494055306.657","279018598690.787","374172919610.573","483474168707.756","526916663549.951","573347620533.968","661039833216.327","804613909823.795","1002320613900.85","1157098938802.44","1082362575168.99","1039517212271.7","1016819202018.78","1041090217733.85","1086055023956.23","1328290828490.98","1598930422258.7","1782610488664.27","1890464231260.91","2258812434692.65","2275577897799.88","2671574864040.97","2371551435350.94","2566901564094.04","3099569613403.6","3190950213870.38","3201975745811.92","3309436797649.75","3323800047140.99","3469907946018.18","3505989870155.31","3745745904572.04","4464329074404.62","5405276992363.66","5959901206322.42","6784615700694.56","7977759337204.89","9022621923654.26","7137703873128.42","7960719188890.53","9378423809128.47","9157137924244.47","9542474681041.89","9739690441676.17","8554090812119.99","8525840794175.88","9382547292329.45","10378972461576.5","10240020311044","9325160414592.04","11576861716678.1","12777154864392.8","12837420363409.8",
"Ecuador","ECU","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","197583708.913311","157101076.479955","155487234.385271","168447538.37088","199730212.771918","214348673.014374","254730015.67751","258096628.284948","285128576.588186","264625755.736998","270255452.361681","291407584.232848","395314355.576321","695769273.481998","1494867041.31279","1242549181.05773","1457947356.7839","1797611055.69568","1756420325.33584","2538498940.99274","3066325770.04385","3188263178.06229","2921016166.74387","2668859383.64477","2938788679.77761","3375175709.16469","2393508490.56698","2142866433.02142","2480621217.56321","2817482574.15302","3469124710.73644","4021964982.49125","4366816408.2041","3794531265.63282","4605277638.81941","5201004502.25113","5618746373.18659","6064677338.66933","5006507253.62681","5181939969.98499","6586251125.56278","6384717000","6956829000","8311611000","10241620000","13141840000","16312372000","18684515000","24624704000","17613615000","22139433000","28524740000","30559355000","31264903000","32207202000","22119535000","20061020000","22445453000","25304708000","25875328000","22320897000","29012537000","35892886000","34542687000",
"Egypt, Arab Rep.","EGY","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","835625765.303962","793126585.487815","607433066.357687","743589310.802592","866409196.966707","847750109.217999","862076408.374703","943166740.380363","700000000","877723970.94431","1091183119.81914","1140015302.21882","1182006204.75698","1366851945.42698","1879700810.30542","2113327487.94388","2285998013.90268","3108577442.55394","2947998787.14372","4774142857.14286","6612494097.22222","6853648648.64865","7282512315.27094","7101280558.78929","6987744571.05999","7119673332.63533","5706267539.75678","5106048703.84918","6076093128.90403","7073523337.46386","8748317631.22476","10269192422.7318","11885776186.3208","12034813925.5702","11714116251.4828","13565319964.6122","14033018867.9245","14778761061.9469","13754427390.791","13653789442.6423","16174959635.99","16900269541.779","15595505617.9775","17500000000","22240259740.2597","27188019966.7221","32173913043.4783","39457092819.6147","53800000000","47205081669.6915","46751361161.5245","48537005163.5112","45766666666.6667","49085271317.8295","43529411764.7059","43423180592.9919","34392638036.8098","37289402173.913","47225661226.7867","53041002277.9043","47872738615.0967","44850223072.0204","71927051671.7325","75644808538.0457",
"Euro area","EMU","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","122457131889.662","138944760273.218","170681544153.205","231337933443.7","302015247595.578","327063153825.138","357374904450.81","412758669448.947","502157427860.912","627816127989.559","713162538687.418","660723948992.815","637081018809.842","624776913213.195","637893358575.165","662049033857.61","832845648176.902","1001402297584.95","1120077855810.95","1196602058983.75","1483085740603.14","1535169075435.58","1671105100575","1530334594924.83","1709052498621.65","2093539803481.44","2146655527633.23","2123403311884.47","2225517867711.74","2238123562124.25","2286038632995.15","2321115328079.98","2488438245756.72","2979209130896.99","3567608795050.36","3836959676183.59","4296155964993.22","5085279644084.71","5634279875741.12","4517368278099.23","4912741910446.69","5684489853494.98","5471885877941.22","5742668136868.81","5957739113515.25","5325657762111.67","5403437728246.64","5939482188774.58","6525636703727.12","6427644304517.33","5910091516881.17","7228432381539.54","7787447345709.43","7975111656477.6",
"Eritrea","ERI","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54502214.5615604","142966419.337566","148977272.727273","129406250","202746708.19765","203302823.650328","110594504.430224","65684301.0104834","68310441.5584416","81309112.059541","85922706.0463553","56064246.3613527","64052293.7443336","67725717.1547712","83564227.6422764","76071544.7154472","61125203.2520325","84082757.7235772","101385281.300813","374897684.552846","","","","","","","","","","","","",
"Spain","ESP","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","4978036605.65724","6073291017.96407","7896181724.04867","10487210165.6196","12838993366.0225","14219846376.8116","14908642128.8237","17570821467.6889","22314444444.4444","29440976698.0664","33299965189.139","33059607136.421","33310336210.8133","32644516241.2993","36702571931.2772","37762612524.4618","45782844243.7923","56558264384.8538","65156156263.391","68933506676.0365","84463395364.0222","91063265012.0096","102239554688.77","93084945744.5418","107879062228.295","134295436349.079","148187311178.248","151657954545.455","161797527564.317","167415361761.776","170991162037.647","175010487832.677","188324245463.53","232580150552.156","271611046439.383","287980772158.755","317776995049.411","382818371650.197","417991645729.687","343996583489.453","368818353816.667","437172778239.3","416597866010.156","446190552100.786","458508132691.763","401637009328.906","417367780824.515","461297400643.53","499282766700.392","486670273121.568","393139331915.954","493273673720.922","575057224700.391","616594516072.56",
"Estonia","EST","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2573466525.53586","2848889768.45438","2967518489.37844","2932836519.70347","3627803201.08206","4178072088.10769","4022130536.62692","3504490924.16843","3831095694.20822","4270175190.73184","5644211833.785","7418642236.02484","9230780997.38838","10769819345.1261","14052834656.4468","16160988721.2538","11949522089.4693","14652236228.9086","20104199023.8133","19844301075.3844","21239933054.6291","21804108132.1015","17725037607.8473","18537893089.3891","20411337063.7789","22761453869.1051","22955204325.3882","21687304701.9674","29594813079.1739","33258153974.146","32148415071.2202",
"Ethiopia","ETH","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5331910669.97519","5962716169.22631","5948445900.95456","6474164234.1889","6047701382.62093","5804121546.5048","6238602381.7425","7055586688.75777","7615438618.00348","7672983060.57996","8491174951.53881","10451093940.5472","10792608749.6624",
"European Union","EUU","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","141262918421.908","159841986171.746","195623661934.03","265666171938.215","346042764634.655","375618717380.929","409236677506.564","469630648826.879","568742132241.047","711567693363.731","807785215612.543","750245836084.183","722964799405.116","710181122147.314","726492708073.245","753655845758.925","945536264213.89","1139121819953.17","1271617512045.77","1354390835588.86","1666416341180.83","1714604084005.75","1864013063869.95","1707245146766.41","1910984992990.99","2351747630575.53","2418003804345.76","2394683583935.93","2515145110932.36","2529910760037","2594318991688.91","2633993731369.52","2830173438020.67","3398313274192.03","4089989953059.78","4438530551450.7","5004291621109.83","5950256013650.19","6638943767567.5","5306474214056.9","5811153425136.2","6739764136439.03","6482988845389.9","6808069316933.09","7067043402852.01","6306604358772.44","6407017477290.36","7055224158243.58","7761319913171.71","7668932627716.15","7091268007896.6","8682196423401.71","9387718886693.95","9654659923523.9",
"Fragile and conflict affected situations","FCS","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Finland","FIN","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","2711046149.49037","2827196646.77465","3487225408.66074","4596304652.24833","6381402237.27745","6523355422.66042","7499615325.43468","8995130588.75609","10101083032.491","13152190505.2664","16534905961.1093","16409479195.3706","15244850129.5177","14631725021.3493","15594578551.6423","15638910207.2141","18858784893.2677","22897335317.1919","26071073205.4016","27400581959.2629","31323277872.8036","27176885752.0953","28745686222.4582","27996252732.3826","35158793397.8372","47992919389.9782","47988609888.6876","47944107204.2149","50182465509.5683","50865246751.3515","52967332461.1766","51507654129.9213","54947289188.2354","64062137649.4116","76257431519.3052","82514287315.1751","93509466783.5293","112360012523.138","128286645761.719","91464252096.8749","95813520650.0002","107209785535.02","100235357813.672","103378051936.471","100656518925.098","83446464503.9062","84368155260.7006","96883717056.4707","107217678990.588","108456929458.823","97778840102.724","117459122934.107","129179582536.965","126533298590.198",
"Fiji","FJI","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","583714462.110237","531725536.403601","516208393.166811","489764213.093154","504527538.871805","505914764.284984","537574611.648686","533742597.627704","625621391.38533","741168705.880608","833542664.365376","793123686.090279","795280876.598729","856610076.04871","1029830103.30402","1089500139.72509","1338202807.66764","1278196269.9361","1007390212.58626","1185149457.38402","1097328087.38035","1007246322.70097","1132973615.62028","1386509319.70579","1467801500.28852","1611428666.04457","1540665434.38078","1641930075.14128","2012612160.3815","1419133813.97965","1803535975.07231","2240457785.09384","2427351802.59379","2382978446.10603","2541930595.62507","2286771260.89921","2299808659.58593","2463429089.80949","2665063380.88896","2638408845.05736","1233536440.57442","1173264407.55073","2394014373.53474","",
"France","FRA","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","9482645209.58775","9991799596.40306","10224601061.244","11241671543.345","12608010654.6564","14084066115.6786","15259093171.5852","16324681563.3279","17910590223.8759","20692461918.657","24262221566.0801","28011055996.2117","34746459037.7113","47697675309.3695","60680036824.8773","69944030901.0249","74126283802.2398","85483064990.6392","106772238372.093","132072926302.806","152790282520.956","140423536511.768","129417606547.56","129679318357.862","130768670719.808","133608336983.501","163573823278.72","191116992251.446","216541900671.732","231757351429.159","276540778219.492","282187071270.782","311915489467.162","286749942089.414","315281781663.516","377901958207.386","385700089755.097","385977860193.302","407948410051.145","404544866221.468","404994866619.609","403310126488.544","428784967658.903","497989403585.685","580996794039.114","617386391343.813","670507475708.117","766429838941.689","854598937578.437","698805241356.796","736352883613.335","847885600684.827","814445012227.5","861474336499.179","879595852391.448","774108364253.242","778134181664.243","836510836277.649","915638789626.901","895514790269.018","756174143647.162","928139254791.07","1020752900059.15","1046168809647.27",
"Faroe Islands","FRO","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","24293701.8795044","20833514.3054868","25515539.6824142","20546666.6666667","24293333.3333333","33466666.6666667","37576244.5867018","46350045.4434783","77923795.354988","79722390.8513675","80749719.3773222","104449526.676895","143590276.639494","140499127.320534","150752011.325694","178674656.339615","166508337.981182","149559996.937272","171011631.284095","162215524.180155","183175556.359183","251267088.139501","353053813.149303","353114635.985159","350470405.975233","421099713.374263","439774637.776094","441673501.892685","333285060.208","330631681.023911","367166235.271627","493216377.818921","455147045.352239","515369222.336288","549880738.048003","547806645.532976","598270994.063668","625608476.760526","702509065.037078","753740116.310027","739881038.734949","843381071.228823","985432520.999959","1144713621.5213","1002431136.60533","1089494716.909","1313871930.54871","1275723887.33246","1491476969.22821","1556499129.52718","1369742477.11807","1534259159.40032","1679703124.07001","1684155449.442","1821695261.99099","1551752389.73353","1923044806.09781","2218833060.68044","2255264259.45073",
"Micronesia, Fed. Sts.","FSM","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","3600000","","","","","","","","","","","","40334800","40239500","37246300","41045400","36239600","41921500","46366000","43854000","46055200","37304000","41837100","45844200","57728200","61367200","61304000","70347100","76935900","97807400","96425000","101619000","85658000","91885300","109856900","142584400","105568900","64323700","78392000","90465900","125788700",
"Gabon","GAB","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","48341345.5312062","52322628.8962401","57972564.1714843","72764821.7240816","90352324.3363887","97934826.2828379","97688670.9841776","130487347.979137","142588991.304229","173872519.607531","160996725.590708","253126077.95502","314647528.701288","425323421.818994","888640846.799033","1068531105.68706","1371832275.85209","1449448281.00501","1475698437.43477","1772269116.16008","2769790006.42064","2447269142.5972","2228502937.22195","2079692035.31957","2104556519.11258","2089867354.58983","1197784950.26755","1401160634.82486","1408435482.36896","1917191502.28126","2740347018.3592","2553606793.08992","2576724991.56859","2136542944.38168","2584714650.90058","2944909616.92425","3568070236.71063","3265552539.56344","2125424573.89843","2779726330.60532","3507168436.09882","2726388981.12968","2806922117.40111","3381594592.55817","4276662905.28425","5750501486.11868","6255613897.1935","7289977426.95595","9685333826.46034","6319926635.46137","8287739080.53121","11243840178.751","10465456444.2994","10092462761.8263","8104568513.24111","6620833388.51661","6175468782.21868","7498596948.54146","9158802464.98934","8678687831.55984","7302825066.46259","11849572428.6055","13813536175.2391","12355906081.205",
"United Kingdom","GBR","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","28784228461.7231","32750099780.9686","35426263736.2637","43657251347.3787","55845350631.136","62031876106.1947","65819135669.3621","78844557823.1292","95044024928.0921","121411791613.723","151896374622.356","141920817926.045","133365068134.172","127420103077.156","128389684756.584","137865924024.641","150940908824.392","183382820722.34","201708733546.78","209783465314.136","254944208096.591","258132019400.353","270326024921.025","263472140071.986","297312578818.488","346553574246.489","374235569422.777","402231499672.561","403991387876.78","410232972011.001","427373278862.158","421484093853.462","437688848920.863","494222040816.326","582916514097.4","642700000000","745149954001.84","788437374949.98","805762867647.059","648608817572.831","717229317011.397","836104561850.802","828872120452.116","843516106640.604","875777609747.207","815304691846.949","777214710110.264","827907141571.723","906772479283.289","902036391533.849","800128639354.783","917230303664.112","1045296692285.1","1070469051019.27",
"Georgia","GEO","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","3038593927.60044","3732841240.12278","3783339805.14489","3101400747.13054","1754966887.41722","1315854563.44299","1266549922.82057","1452315945.41733","686952691.139145","412437375.264551","548000077.071291","594735925.665034","533561535.912022","703050139.134834","787524463.137543","992558006.080135","1255516976.20768","1595471619.36561","2132207924.75209","2514950014.96827","3135124262.79204","3616332794.91706","3181108263.63809","4034702206.42279","5240466055.33962","6021090344.45253","7171991823.72922","7039423515.30611","6110413018.39917","6177710295.87299","7557302009.68942","8896766541.72421","9578376986.37911","5908062642.69865","8045446645.34757","13111621768.0543","15163333683.1103",
"Ghana","GHA","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","343177644.727447","340376194.566406","334773294.244325","326368943.761204","344578369.807967","351581995.210568","310960967.875482","304363805.162641","339265113.592711","387311329.101505","472617875.004875","380936311.818316","437466068.288204","644981958.180025","530434782.608696","544148936.170213","434322033.898305","334857142.857143","306108202.443281","451566951.566952","376348547.717842","200813953.488372","134733893.557423","225418871.252205","354924983.692107","479910714.285714","950751458.052938","997843537.414966","945129549.050633","879299610.894942","993956953.642384","1120134374.23496","1105235206.59265","1208940821.01401","1375682236.73196","1583544039.89526","2226334937.35746","2233536787.82789","2534277964.7526","2475841480.93143","2431743616.94123","2404077313.43492","2627802407.06598","3104918870.64991","3490692555.26712","3916311039.77093","5149454653.93664","6088927418.37771","7178293982.08643","7630156153.13385","9490812128.53579","14529631105.6309","16656935875.3268","15983077800.4896","15466373251.1673","16714895486.5637","17519660715.5782","20463639259.8332","22514781525.846","25592296037.4457","22081381694.6846","23901159997.9331","25742684855.6646","25994008043.9853",
"Gibraltar","GIB","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","620341457.628898","645766103.605838","640721931.678519","756205480.449991","828699105.16097","914493654.105981","817036636.463596","869566348.29711","769732341.447186","780067626.712016","742652391.130874","740132957.280735","763846909.977853","749004850.206526","734578556.20053","808614946.14937","781148029.848008","894584048.742242","895267037.392523","1021679586.62962","1005390515.52319","1479451796.12378","1507080730.53399","1512364187.92795","2079424654.58987","2212106802.63826","2531048957.00893","2217341683.37996","2342843828.77653","1890478290.5367","2524762071.63808","4611027664.18413","4767367526.93678","4710654157.7052","6617433828.61847","9596023580.50904","9043059038.49661","9227256421.31993",
"Gambia, The","GMB","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","15991781.4248778","18921503.3503804","16460090.3361445","18244685.1914963","19763503.6216058","18037835.1385527","19980333.1079835","26392897.1073276","37334614.5101457","51495206.9750515","46062022.5882239","50729191.5156394","57875483.3404851","72405656.3807974","103029780.073365","96172688.7652814","95784687.5532319","107766540.651678","90665413.338735","99014528.9755138","86556333.5933104","109029387.65125","134311372.434326","156436607.867284","189941809.815266","203220124.351594","218509709.449999","212861269.599302","158552463.839931","186876569.332473","184904931.249045","184290825.826675","212639014.948652","198771163.936193","201981399.986315","149998489.210091","157033586.749557","151438768.633212","198101350.569028","204546331.808865","221729529.524001","230768306.087865","226068893.109563","228340998.682611","226367642.899885","237665945.273699","280760743.774678","261079179.200762","268476270.62752","214593792.981957","189367460.895985","278118327.12068","372362228.927732","365730558.072245","174106925.873846","133283633.187106","188942455.877392","230134389.546754",
"Guinea-Bissau","GNB","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","8186671.4504523","8489510.86613354","9930095.34563256","14078894.9152542","12885646.3815789","14689462.9691544","15403961.6867785","27808006.9792604","24664099.4236311","22408816.6986539","36495542.1685176","45022336.3636364","33735283.2437526","25552411.3669156","48241735.8055713","36490902.8420443","17722485.0023776","51366733.4951294","53186611.9077506","49261011.2220152","63012779.6312043","66730021.3373414","28841802.6240302","54616172.6610542","100783590.449963","77026117.1899923","73982892.4570851","34228134.5542318","24267138.614847","48255104.9692943","51238035.5874262","41587831.1621061","53471573.2038363","66055955.2130173","75293449.9137358","86771562.6921218","65874890.2295901","83754002.6797694","112096348.888004","99060618.5874728","118824731.843798","223293310.77986","148143182.78035","146638162.048894","189520128.440422","288634342.955778","296013057.520557","390049715.257766","393523433.720411","291805404.244893","263738170.631859","334639738.369748","273823396.615999","284377847.724849",
"Equatorial Guinea","GNQ","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7183409023.02907","8303800358.81345","11584326308.4361","17621714169.082","11171995036.7048","13991011076.0339","16038364003.6332","16098337026.2265","14849114361.7473","14357208631.2116","7470701298.60658","5779217937.37982","7181836773.61884","7807722846.25857","5810566663.64454","4041173655.70763","5512726595.33217","7249945760.76341","4515830508.85739",
"Greece","GRC","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","421746257.586673","462193280.916671","427584440.678956","525311536.643937","500981987.648471","577923334.471668","788927084.092945","819571866.160997","791766667.309036","878078638.745332","1017465909.09091","1169159090.90909","1514340909.09091","2554695051.78366","3540079545.45455","3962624867.16259","4299095149.25373","4968001850.13876","5937115027.82931","8120634774.60902","10787426059.1527","10998456334.5633","9232897959.18367","7999818111.45511","7925024183.79686","7578756476.68394","9799520447.90652","11688341721.1877","12221486908.4795","12400650440.6211","14210855546.0017","14665696391.8489","16986794780.1216","15014692330.5589","16545700842.6966","19395600823.6505","20396997451.8686","22716461999.2512","23016451054.9983","26625314614.5182","30196597913.7726","30582572463.837","30626385965.3844","37167664772.0089","48427679624.1005","50868190128.2615","55899928857.7023","68338676371.8724","80002280548.4023","61214696315.5328","64408094875.2501","71678237429.0468","69182280280.9195","71740917593.2449","76056348404.7707","62624189486.0054","60206533536.9235","69691186310.6331","82399436956.6643","82010719998.8783","60184480868.7597","87890009619.1304","107295001479.561","106428881743.296",
"Grenada","GRD","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greenland","GRL","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","589145818.257828","716000532.126468","759541163.699305","761017142.392065","814482647.007982","924142592.648168","777486179.007985","852477963.042811","1020039815.88135","978942338.302308","1012247895.05996","1093422910.10352","939162803.528646","1103566726.94846","1160385303.83576","1358435085.31552","1230176954.70104","1108350891.26636","1146647117.68343","","",
"Guatemala","GTM","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","131900000","128700000","134800000","180400000","199900000","223500000","263400000","235600000","269500000","305400000","353600000","343100000","397300000","536500000","708400000","792000000","941700000","1340300000","1303700000","1473600000","1748000000","1471000100","1288999900","1176000000","1231300000","1161565304.34783","1160867534.24658","1122800040","1262786259.54198","1455681818.18182","1608646743.76103","1688646378.51768","1886230498.02442","2018148609.06032","2274655328.51312","2822490792.68922","2791706609.53507","3194396325.67574","3524472507.19379","3481400349.34261","3895405852.17951","5275589192.6201","5463975082.14327","5648926179.65218","6464755962.87974","6817685366.83004","7537142602.34385","8721101392.56831","9673807861.55819","9046835388.59935","10667621566.808","12688259461.4701","12530944105.5555","11658240604.9068","12579582120.7147","12331439231.3857","12387053734.7875","13252394991.303","13323270230.1386","13591570112.2741","12702168241.2438","15241812034.7725","18119750216.9524","17298514874.8723",
"Guam","GUM","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","722000000","631000000","846000000","956000000","1005000000","1005000000","973000000","838000000","846000000","928000000","1004000000","1053000000","1057000000","1048000000","1119000000","1141000000","1165000000","1414000000","379000000","193000000","545000000","",
"Guyana","GUY","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","82949792.6255184","96774758.0631048","110424723.93819","110599723.500691","111241388.563195","117823529.411765","125764705.882353","143705882.352941","133800000","147700000","151200000","164750000","164000000","160238095.238095","296590909.090909","370500000","300280000","284360000","319880000","317240000","490319960","393107142.857143","254400000","224500000","193263157.894737","218069767.44186","233674418.604651","282142846.938775","263299990","251948536.764706","248683534.177215","356599994.633274","469762447.641887","519140473.11828","567658924.078091","629152003.521127","723896874.643875","746591431.239949","688346951.547645","670497421.319341","684731124.266842","661420415.528475","670242444.601789","666355169.765154","752856480.465943","698037583.989994","","","","","","","","","","","","","","","","","","",
